rk,player,nation,squad,comp,season,age,born,ninety_mins_played,shot_creating_actions,sca_per_90,pass_live_sca,pass_dead_sca,take_on_sca,shot_sca,foul_drawn_sca,defensive_action_sca,goal_creating_actions,gca_per_90,pass_live_gca,pass_dead_gca,take_on_gca,shot_gca,foul_drawn_gca,defensive_action_gca,position,age_range,general_position,country,continent
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
616,Danilo,BRA,Juventus,Serie A,2020,29.0,1991.0,32.4,66,2.04,61,1,1,2,1,0,5,0.15,5,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
617,Scott Dann,ENG,Crystal Palace,Premier League,2020,33.0,1987.0,15.0,5,0.33,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0,DF,30-34,Defender,England,Europe
619,Dante,BRA,Nice,Ligue 1,2020,36.0,1983.0,8.6,8,0.93,6,0,0,2,0,0,1,0.12,1,0,0,0,0,0,DF,35-39,Defender,Brazil,South America
620,Andrea Danzi,ITA,Hellas Verona,Serie A,2020,21.0,1999.0,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Italy,Europe
621,Ebrima Darboe,GAM,Roma,Serie A,2020,19.0,2001.0,3.6,10,2.78,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,Under 20,Midfielder,Gambia,Africa
622,Márton Dárdai,HUN,Hertha BSC,Bundesliga,2020,18.0,2002.0,9.1,9,0.99,6,3,0,0,0,0,1,0.11,0,1,0,0,0,0,"DF,MF",Under 20,Defender,Hungary,Europe
624,Karl Darlow,WAL,Newcastle Utd,Premier League,2020,29.0,1990.0,25.0,3,0.12,2,1,0,0,0,0,1,0.04,1,0,0,0,0,0,GK,25-29,Goalkeeper,Wales,Europe
625,Matteo Darmian,ITA,Parma,Serie A,2020,30.0,1989.0,2.3,1,0.43,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,Italy,Europe
626,Matteo Darmian,ITA,Inter,Serie A,2020,30.0,1989.0,12.9,30,2.33,19,5,1,1,2,2,4,0.31,3,0,0,0,1,0,DF,30-34,Defender,Italy,Europe
627,Jonathan David,CAN,Lille,Ligue 1,2020,20.0,2000.0,26.2,72,2.75,55,1,4,6,6,0,13,0.5,9,0,1,1,2,0,FW,20-24,Forward,Canada,North America
628,Alphonso Davies,CAN,Bayern Munich,Bundesliga,2020,19.0,2000.0,19.6,63,3.22,53,0,6,0,3,1,7,0.36,5,0,1,0,0,1,DF,Under 20,Defender,Canada,North America
629,Ben Davies,WAL,Tottenham,Premier League,2020,27.0,1993.0,15.0,18,1.2,12,1,1,0,2,2,4,0.27,2,0,1,0,1,0,DF,25-29,Defender,Wales,Europe
629,Ben Davies,WAL,Tottenham,Premier League,2020,27.0,1993.0,15.0,18,1.2,12,1,1,0,2,2,4,0.27,2,0,1,0,1,0,DF,25-29,Defender,Wales,Europe
629,Ben Davies,WAL,Tottenham,Premier League,2020,27.0,1993.0,15.0,18,1.2,12,1,1,0,2,2,4,0.27,2,0,1,0,1,0,DF,25-29,Defender,Wales,Europe
629,Ben Davies,WAL,Tottenham,Premier League,2020,27.0,1993.0,15.0,18,1.2,12,1,1,0,2,2,4,0.27,2,0,1,0,1,0,DF,25-29,Defender,Wales,Europe
630,Tom Davies,ENG,Everton,Premier League,2020,22.0,1998.0,15.8,26,1.65,24,0,1,0,1,0,2,0.13,2,0,0,0,0,0,MF,20-24,Midfielder,England,Europe
630,Tom Davies,ENG,Everton,Premier League,2020,22.0,1998.0,15.8,26,1.65,24,0,1,0,1,0,2,0.13,2,0,0,0,0,0,MF,20-24,Midfielder,England,Europe
630,Tom Davies,ENG,Everton,Premier League,2020,22.0,1998.0,15.8,26,1.65,24,0,1,0,1,0,2,0.13,2,0,0,0,0,0,MF,20-24,Midfielder,England,Europe
630,Tom Davies,ENG,Everton,Premier League,2020,22.0,1998.0,15.8,26,1.65,24,0,1,0,1,0,2,0.13,2,0,0,0,0,0,MF,20-24,Midfielder,England,Europe
631,Keinan Davis,ENG,Aston Villa,Premier League,2020,22.0,1998.0,3.1,14,4.53,7,0,4,2,1,0,2,0.65,1,0,1,0,0,0,"FW,MF",20-24,Forward,England,Europe
632,Leif Davis,ENG,Leeds United,Premier League,2020,20.0,2000.0,0.4,1,2.73,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,England,Europe
634,Craig Dawson,ENG,West Ham,Premier League,2020,30.0,1990.0,21.4,7,0.33,4,1,0,1,1,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,England,Europe
635,Kevin De Bruyne,BEL,Manchester City,Premier League,2020,29.0,1991.0,22.2,148,6.67,102,23,10,5,5,3,18,0.81,15,0,2,0,1,0,MF,25-29,Midfielder,Belgium,Europe
636,Sebastien De Maio,FRA,Udinese,Serie A,2020,33.0,1987.0,9.5,7,0.74,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,France,Europe
637,Rodrigo De Paul,ARG,Udinese,Serie A,2020,26.0,1994.0,35.6,180,5.06,104,37,15,9,13,2,18,0.51,12,1,2,2,1,0,MF,25-29,Midfielder,Argentina,South America
638,Mattia De Sciglio,ITA,Juventus,Serie A,2020,27.0,1992.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Italy,Europe
639,Mattia De Sciglio,ITA,Lyon,Ligue 1,2020,27.0,1992.0,16.3,19,1.17,18,0,0,1,0,0,1,0.06,1,0,0,0,0,0,DF,25-29,Defender,Italy,Europe
640,Lorenzo De Silvestri,ITA,Bologna,Serie A,2020,32.0,1988.0,23.8,26,1.09,20,3,0,1,1,1,1,0.04,0,0,0,0,1,0,DF,30-34,Defender,Italy,Europe
641,Thibault De Smet,BEL,Reims,Ligue 1,2020,22.0,1998.0,5.5,10,1.81,6,1,2,0,1,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Belgium,Europe
642,Lucas Deaux,FRA,Nîmes,Ligue 1,2020,31.0,1988.0,19.5,40,2.05,34,0,1,3,0,2,7,0.36,7,0,0,0,0,0,"MF,DF",30-34,Midfielder,France,Europe
643,Mathieu Debuchy,FRA,Saint-Étienne,Ligue 1,2020,35.0,1985.0,23.4,41,1.75,27,3,1,8,1,1,4,0.17,2,0,0,2,0,0,DF,35-39,Defender,France,Europe
645,Alessandro Deiola,ITA,Spezia,Serie A,2020,24.0,1995.0,4.0,10,2.49,7,3,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,Italy,Europe
646,Alessandro Deiola,ITA,Cagliari,Serie A,2020,24.0,1995.0,6.8,13,1.9,10,0,0,3,0,0,1,0.15,1,0,0,0,0,0,MF,20-24,Midfielder,Italy,Europe
647,Romain Del Castillo,FRA,Rennes,Ligue 1,2020,24.0,1996.0,7.2,38,5.24,23,6,5,2,1,1,6,0.83,3,2,1,0,0,0,"MF,FW",20-24,Midfielder,France,Europe
648,Lorenzo Del Pinto,ITA,Benevento,Serie A,2020,30.0,1990.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,30-34,Midfielder,Italy,Europe
649,Thomas Delaine,FRA,Metz,Ligue 1,2020,28.0,1992.0,19.8,29,1.47,24,0,3,1,1,0,2,0.1,2,0,0,0,0,0,"DF,FW",25-29,Defender,France,Europe
651,Liam Delap,ENG,Manchester City,Premier League,2020,17.0,2003.0,0.4,1,2.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,FW,Under 20,Forward,England,Europe
652,Jonathan Delaplace,FRA,Lorient,Ligue 1,2020,34.0,1986.0,10.1,23,2.29,20,3,0,0,0,0,1,0.1,1,0,0,0,0,0,DF,30-34,Defender,France,Europe
654,Cristian Dell'Orco,ITA,Spezia,Serie A,2020,26.0,1994.0,2.9,1,0.34,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Italy,Europe
655,Andy Delort,ALG,Montpellier,Ligue 1,2020,28.0,1991.0,27.6,95,3.44,68,4,7,8,8,0,15,0.54,11,0,2,1,1,0,FW,25-29,Forward,Algeria,Africa
656,Fabian Delph,ENG,Everton,Premier League,2020,30.0,1989.0,3.0,4,1.35,2,1,0,0,1,0,0,0.0,0,0,0,0,0,0,"MF,DF",30-34,Midfielder,England,Europe
657,Moussa Dembélé,FRA,Atlético Madrid,La Liga,2020,24.0,1996.0,1.1,3,2.7,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,FW,20-24,Forward,France,Europe
658,Moussa Dembélé,FRA,Lyon,Ligue 1,2020,24.0,1996.0,7.5,24,3.19,15,0,2,5,2,0,1,0.13,1,0,0,0,0,0,FW,20-24,Forward,France,Europe
659,Ousmane Dembélé,FRA,Barcelona,La Liga,2020,23.0,1997.0,19.7,82,4.16,57,9,6,6,3,1,8,0.41,6,0,0,2,0,0,FW,20-24,Forward,France,Europe
660,Merih Demiral,TUR,Juventus,Serie A,2020,22.0,1998.0,10.4,9,0.86,6,1,0,2,0,0,1,0.1,0,0,0,1,0,0,DF,20-24,Defender,Turkey,Asia
663,Diego Demme,GER,Napoli,Serie A,2020,28.0,1991.0,17.7,34,1.92,31,0,0,0,0,3,2,0.11,2,0,0,0,0,0,MF,25-29,Midfielder,Germany,Europe
664,Jason Denayer,BEL,Lyon,Ligue 1,2020,25.0,1995.0,29.0,14,0.48,14,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Belgium,Europe
667,Emmanuel Dennis,NGA,Köln,Bundesliga,2020,22.0,1997.0,5.3,7,1.33,5,0,1,0,1,0,0,0.0,0,0,0,0,0,0,FW,20-24,Forward,Nigeria,Africa
669,Fabio Depaoli,ITA,Benevento,Serie A,2020,23.0,1997.0,12.4,15,1.21,9,2,1,3,0,0,1,0.08,0,0,0,1,0,0,DF,20-24,Defender,Italy,Europe
670,Fabio Depaoli,ITA,Sampdoria,Serie A,2020,23.0,1997.0,0.9,2,2.34,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,Italy,Europe
671,Fabio Depaoli,ITA,Atalanta,Serie A,2020,23.0,1997.0,2.1,3,1.41,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Italy,Europe
672,Clément Depres,FRA,Nîmes,Ligue 1,2020,25.0,1994.0,0.2,1,6.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,FW,25-29,Forward,France,Europe
674,Kastriot Dermaku,ALB,Parma,Serie A,2020,28.0,1992.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Albania,Europe
677,Mattia Destro,ITA,Genoa,Serie A,2020,29.0,1991.0,17.8,17,0.95,9,0,4,2,1,1,2,0.11,2,0,0,0,0,0,FW,25-29,Forward,Italy,Europe
679,Deyverson,BRA,Alavés,La Liga,2020,29.0,1991.0,9.7,21,2.16,15,0,1,1,3,1,4,0.41,1,0,0,1,1,1,FW,25-29,Forward,Brazil,South America
680,Jacopo Dezi,ITA,Parma,Serie A,2020,28.0,1992.0,0.9,2,2.28,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"FW,MF",25-29,Forward,Italy,Europe
681,Samuel Di Carmine,ITA,Hellas Verona,Serie A,2020,31.0,1988.0,5.6,14,2.98,8,0,0,2,4,0,2,0.43,1,0,0,1,0,0,FW,30-34,Forward,Italy,Europe
682,Samuel Di Carmine,ITA,Crotone,Serie A,2020,31.0,1988.0,5.3,4,0.76,0,0,0,0,4,0,2,0.38,0,0,0,0,2,0,FW,30-34,Forward,Italy,Europe
683,Giovanni Di Lorenzo,ITA,Napoli,Serie A,2020,26.0,1993.0,36.0,116,3.22,94,6,7,3,5,1,18,0.5,12,1,2,1,2,0,DF,25-29,Defender,Italy,Europe
685,Alessandro Di Pardo,ITA,Juventus,Serie A,2020,21.0,1999.0,0.2,2,12.86,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,"FW,DF",20-24,Forward,Italy,Europe
686,Giuseppe Di Serio,ITA,Benevento,Serie A,2020,19.0,2001.0,3.2,8,2.47,5,0,0,2,1,0,1,0.31,1,0,0,0,0,0,"FW,MF",Under 20,Forward,Italy,Europe
687,Boulaye Dia,SEN,Reims,Ligue 1,2020,23.0,1996.0,32.6,75,2.3,48,0,11,8,7,1,9,0.28,1,0,5,2,1,0,"FW,MF",20-24,Forward,Senegal,Africa
689,Moussa Diaby,FRA,Leverkusen,Bundesliga,2020,21.0,1999.0,26.5,82,3.09,59,0,14,6,2,1,19,0.72,11,0,5,2,1,0,"FW,MF",20-24,Forward,France,Europe
691,Mouctar Diakhaby,GUI,Valencia,La Liga,2020,23.0,1996.0,23.1,7,0.3,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Guinea,Africa
692,Abdou Diallo,SEN,Paris S-G,Ligue 1,2020,24.0,1996.0,16.6,6,0.36,4,0,0,1,0,1,1,0.06,1,0,0,0,0,0,DF,20-24,Defender,Senegal,Africa
693,Amad Diallo,CIV,Manchester Utd,Premier League,2020,18.0,2002.0,1.8,3,1.63,3,0,0,0,0,0,1,0.54,1,0,0,0,0,0,FW,Under 20,Forward,Ivory Coast,Africa
694,Amad Diallo,CIV,Atalanta,Serie A,2020,18.0,2002.0,0.2,2,12.86,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,Under 20,Midfielder,Ivory Coast,Africa
695,Habib Diallo,SEN,Strasbourg,Ligue 1,2020,25.0,1995.0,25.8,45,1.74,32,0,4,7,2,0,8,0.31,4,0,0,4,0,0,FW,25-29,Forward,Senegal,Africa
696,Habib Diallo,SEN,Metz,Ligue 1,2020,25.0,1995.0,1.6,1,0.63,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"FW,MF",25-29,Forward,Senegal,Africa
697,Ibrahima Diallo,FRA,Southampton,Premier League,2020,21.0,1999.0,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
697,Ibrahima Diallo,FRA,Southampton,Premier League,2020,21.0,1999.0,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
697,Ibrahima Diallo,FRA,Southampton,Premier League,2020,21.0,1999.0,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
697,Ibrahima Diallo,FRA,Southampton,Premier League,2020,21.0,1999.0,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
697,Ibrahima Diallo,FRA,Southampton,Premier League,2020,21.0,1999.0,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
697,Ibrahima Diallo,FRA,Southampton,Premier League,2020,21.0,1999.0,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
697,Ibrahima Diallo,FRA,Southampton,Premier League,2020,21.0,1999.0,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
697,Ibrahima Diallo,FRA,Southampton,Premier League,2020,21.0,1999.0,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
697,Ibrahima Diallo,FRA,Southampton,Premier League,2020,21.0,1999.0,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
698,Ibrahima Diallo,FRA,Brest,Ligue 1,2020,21.0,1999.0,4.9,7,1.43,4,0,0,0,1,2,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
698,Ibrahima Diallo,FRA,Brest,Ligue 1,2020,21.0,1999.0,4.9,7,1.43,4,0,0,0,1,2,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
698,Ibrahima Diallo,FRA,Brest,Ligue 1,2020,21.0,1999.0,4.9,7,1.43,4,0,0,0,1,2,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
698,Ibrahima Diallo,FRA,Brest,Ligue 1,2020,21.0,1999.0,4.9,7,1.43,4,0,0,0,1,2,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
698,Ibrahima Diallo,FRA,Brest,Ligue 1,2020,21.0,1999.0,4.9,7,1.43,4,0,0,0,1,2,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
698,Ibrahima Diallo,FRA,Brest,Ligue 1,2020,21.0,1999.0,4.9,7,1.43,4,0,0,0,1,2,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
698,Ibrahima Diallo,FRA,Brest,Ligue 1,2020,21.0,1999.0,4.9,7,1.43,4,0,0,0,1,2,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
698,Ibrahima Diallo,FRA,Brest,Ligue 1,2020,21.0,1999.0,4.9,7,1.43,4,0,0,0,1,2,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
698,Ibrahima Diallo,FRA,Brest,Ligue 1,2020,21.0,1999.0,4.9,7,1.43,4,0,0,0,1,2,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
699,Amadou Diambo,GHA,Benevento,Serie A,2020,19.0,2001.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,FW,Under 20,Forward,Ghana,Africa
700,Grady Diangana,COD,West Brom,Premier League,2020,22.0,1998.0,13.7,26,1.89,15,2,0,3,5,1,1,0.07,0,1,0,0,0,0,"MF,FW",20-24,Midfielder,DR Congo,Africa
701,Stéphane Diarra,FRA,Lorient,Ligue 1,2020,21.0,1998.0,2.2,9,4.11,7,0,2,0,0,0,0,0.0,0,0,0,0,0,0,"MF,FW",20-24,Midfielder,France,Europe
702,Rúben Dias,POR,Manchester City,Premier League,2020,23.0,1997.0,31.6,22,0.7,20,0,0,1,1,0,2,0.06,1,0,0,1,0,0,DF,20-24,Defender,Portugal,Europe
703,Krépin Diatta,SEN,Monaco,Ligue 1,2020,21.0,1999.0,4.3,7,1.62,5,0,0,0,2,0,1,0.23,1,0,0,0,0,0,"MF,DF",20-24,Midfielder,Senegal,Africa
705,Brahim Díaz,MAR,Milan,Serie A,2020,20.0,1999.0,13.6,48,3.51,29,5,3,3,8,0,10,0.73,7,1,1,0,1,0,"MF,FW",20-24,Midfielder,Morocco,Africa
707,Daniel Didavi,GER,Stuttgart,Bundesliga,2020,30.0,1990.0,10.8,40,3.72,31,4,1,2,2,0,5,0.46,3,1,0,1,0,0,"MF,FW",30-34,Midfielder,Germany,Europe
709,Eric Dier,ENG,Tottenham,Premier League,2020,26.0,1994.0,28.0,24,0.86,21,0,0,2,1,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,England,Europe
711,Lucas Digne,FRA,Everton,Premier League,2020,27.0,1993.0,29.8,76,2.55,52,18,0,5,1,0,12,0.4,7,3,0,2,0,0,"DF,MF",25-29,Defender,France,Europe
714,Federico Dimarco,ITA,Hellas Verona,Serie A,2020,22.0,1997.0,29.0,117,4.17,51,54,3,5,4,0,6,0.21,5,1,0,0,0,0,DF,20-24,Defender,Italy,Europe
715,Junior Dina Ebimbe,FRA,Dijon,Ligue 1,2020,19.0,2000.0,23.8,65,2.73,49,0,8,5,3,0,3,0.13,2,0,0,1,0,0,"FW,MF",Under 20,Forward,France,Europe
716,Tristan Dingomé,CMR,Reims,Ligue 1,2020,29.0,1991.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,25-29,Midfielder,Cameroon,Africa
717,Eren Dinkçi,GER,Werder Bremen,Bundesliga,2020,18.0,2001.0,1.2,3,2.48,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"MF,FW",Under 20,Midfielder,Germany,Europe
720,Issa Diop,FRA,West Ham,Premier League,2020,23.0,1997.0,15.3,4,0.26,4,0,0,0,0,0,1,0.07,1,0,0,0,0,0,DF,20-24,Defender,France,Europe
722,Sofiane Diop,FRA,Monaco,Ligue 1,2020,20.0,2000.0,22.5,68,3.03,51,3,4,5,2,3,11,0.49,6,0,1,2,0,2,"MF,FW",20-24,Midfielder,France,Europe
724,Yehvann Diouf,FRA,Reims,Ligue 1,2020,20.0,1999.0,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,20-24,Goalkeeper,France,Europe
725,Assane Dioussé,SEN,Saint-Étienne,Ligue 1,2020,22.0,1997.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Senegal,Africa
726,Jonas Dirkner,GER,Hertha BSC,Bundesliga,2020,18.0,2002.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,Under 20,Midfielder,Germany,Europe
727,Axel Disasi,FRA,Monaco,Ligue 1,2020,22.0,1998.0,22.3,8,0.36,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,France,Europe
731,Koffi Djidji,CIV,Crotone,Serie A,2020,27.0,1992.0,16.9,9,0.53,9,0,0,0,0,0,1,0.06,1,0,0,0,0,0,DF,25-29,Defender,Ivory Coast,Africa
733,Berat Djimsiti,ALB,Atalanta,Serie A,2020,27.0,1993.0,29.2,40,1.37,32,2,1,5,0,0,7,0.24,4,1,0,2,0,0,DF,25-29,Defender,Albania,Europe
735,Ritsu Doan,JPN,Arminia,Bundesliga,2020,22.0,1998.0,30.8,99,3.22,42,23,20,7,6,1,7,0.23,4,0,2,1,0,0,"MF,FW",20-24,Midfielder,Japan,Asia
737,Matt Doherty,IRL,Tottenham,Premier League,2020,28.0,1992.0,13.8,21,1.53,18,0,1,0,2,0,2,0.15,2,0,0,0,0,0,DF,25-29,Defender,Republic of Ireland,Europe
