"fact_id","player_id","age_id","position_id","club_id","season_id","market_id","Goals","Goals_per90","Assists","Assists_per90","Goals_Assists","Non_Penalty_xG","xG","xG_per90","Shots_per90","Shot_Creating_Actions","Passes_Completed","Progressive_Passes","Progressive_Carries","Key_Passes","Carries_into_Final_Third","Through_Balls","Dribblers_Tackled","Dribblers_Challenged","Tackles","Clearances","Interceptions","Blocks","Fouls","Errors","Aerials_Won","Yellow_Cards","Red_Cards","Market_Value"
1850,125614,11,5,8,2,17,5,"0.6",1,"0.12",6,"5.9","5.9","0.71","2.53",21,128,16,19,6,9,0,3,21,11,4,2,8,12,0,12,1,0,"1500000.00"
1851,125614,12,5,8,3,9,2,"0.38",3,"0.56",5,"2.1","2.1","0.4","4.32",22,103,17,20,11,16,0,7,14,9,1,6,2,5,0,11,2,0,"5000000.00"
1852,125614,13,5,8,4,33,1,"0.27",0,"0.0",1,"0.7","0.7","0.18","0.82",11,73,9,9,4,3,0,3,11,8,2,1,4,5,0,3,0,0,"3500000.00"
1853,125614,13,5,8,4,33,1,"0.27",0,"0.0",1,"0.7","0.7","0.18","0.82",11,73,9,9,4,3,0,3,11,8,2,1,4,5,0,3,0,0,"3500000.00"
1854,125614,14,5,30,5,33,1,"0.14",2,"0.28",3,"3.4","3.4","0.47","2.93",22,123,24,12,8,8,1,7,17,14,5,4,12,17,0,12,3,0,"3500000.00"
1855,125614,15,5,30,6,3,1,"0.11",2,"0.22",3,"4.1","4.1","0.46","3.48",31,132,18,15,12,9,0,6,11,14,7,5,16,18,0,14,2,0,"2000000.00"
1856,125685,16,8,130,6,29,2,"0.56",1,"0.28",3,"1.0","1.0","0.28","2.23",6,64,8,1,2,2,0,2,3,7,3,0,6,6,0,7,1,0,"400000.00"
1857,125781,12,5,79,1,36,15,"0.42",8,"0.23",23,"11.6","13.9","0.39","3.1",134,1123,136,87,73,75,22,8,28,31,21,12,18,18,0,41,5,0,"100000000.00"
1858,125781,13,3,24,2,97,9,"0.32",4,"0.14",13,"7.2","7.2","0.26","1.94",60,924,83,40,32,33,7,9,34,33,20,12,22,10,1,29,2,0,"130000000.00"
1859,125781,14,5,24,3,127,13,"0.45",7,"0.24",20,"10.5","12.1","0.42","2.38",95,1168,104,41,42,47,3,12,40,37,11,12,20,13,0,18,4,0,"96000000.00"
1860,125781,16,5,79,5,22,15,"0.47",16,"0.5",31,"12.3","12.3","0.39","3.49",162,1236,171,99,84,66,16,20,66,49,31,24,34,22,0,28,2,0,"35000000.00"
1861,125781,17,5,79,6,26,16,"0.54",6,"0.2",22,"9.3","12.3","0.42","2.55",107,1062,118,43,43,36,13,15,41,33,23,10,34,16,1,14,5,0,"25000000.00"
