player_id,Name,Height,Foot,Country_of_Birth,City_of_Birth,Continent_of_Birth
532,Claudio Pizarro,184.0,right,Peru,Callao,South America
3333,James Milner,175.0,right,England,Leeds,Europe
3455,Zlatan Ibrahimović,195.0,right,Sweden,Malm,Europe
4018,Daniel Baier,176.0,right,Germany,Kln,Europe
5017,Niklas Moisander,183.0,left,Finland,Turku,Europe
5303,Souleymane Camara,174.0,right,Senegal,Dakar,Africa
5348,Florent Balmont,168.0,right,France,Sainte-Foy-ls-Lyon,Europe
5672,Étienne Didot,175.0,right,France,Paimpol,Europe
5928,Sergio Pellissier,175.0,right,Italy,Aosta,Europe
5947,Daniele De Rossi,184.0,both,Italy,Roma,Europe
6636,Christian Fuchs,187.0,left,Austria,Neunkirchen,Europe
7101,Paolo Sammarco,181.0,right,Italy,Como,Europe
7161,Jonas Hofmann,176.0,right,Germany,Heidelberg,Europe
7512,Borja Fernández,189.0,right,Spain,Ourense,Europe
7663,Joaquín,181.0,right,Spain,El Puerto de Santa Mara,Europe
7922,Sergio García,174.0,right,Spain,Barcelona,Europe
7971,Salomon Kalou,184.0,right,Cote d'Ivoire,Oum,
8198,Cristiano Ronaldo,187.0,right,Portugal,Funchal,Europe
8806,Cesc Fàbregas,179.0,right,Spain,Arenys de Mar,Europe
10003,Wes Morgan,185.0,right,England,Nottingham,Europe
10503,Uwe Hünemeier,189.0,right,Germany,Rietberg,Europe
11111,Ramiro Funes Mori,187.0,left,Argentina,Mendoza,South America
11268,Oliver Fink,187.0,right,Germany,Hirschau,Europe
12249,Éver Banega,174.0,right,Argentina,Rosario,South America
12282,Daley Blind,180.0,left,Netherlands,Amsterdam,Europe
12384,Alexander Tettey,181.0,right,Ghana,Accra,Africa
12563,Goran Pandev,184.0,left,Jugoslawien (SFR),Strumica,
13507,Leighton Baines,170.0,left,England,Kirkby,Europe
13572,Ben Foster,193.0,left,England,Leamington Spa,Europe
13573,Simon Francis,191.0,right,England,Nottingham,Europe
13959,Igor,190.0,right,Brazil,Macei,South America
14086,Ashley Young,175.0,both,England,Stevenage,Europe
14221,Aaron Lennon,165.0,right,England,Chapeltown,Europe
14533,Pirmin Schwegler,178.0,right,Switzerland,Ettiswil,Europe
14942,Darijo Srna,182.0,right,Jugoslawien (SFR),Metkovi,
15338,Fernando,192.0,right,Brazil,Anita Garibaldi,South America
15773,Phil Bardsley,180.0,right,England,Salford,Europe
15799,Santi Cazorla,168.0,both,Spain,Lugo de Llanera,Europe
15951,Dani Alves,172.0,right,Brazil,Juazeiro,South America
15956,Jesús Navas,170.0,right,Spain,Los Palacios y Villafranca,Europe
16136,Dante,188.0,left,Brazil,Salvador da Bahia,South America
16306,Casemiro,185.0,right,Brazil,So Jos dos Campos,South America
16311,Rouwen Hennings,180.0,left,Germany,Bad Oldesloe,Europe
16335,Charles,175.0,right,Brazil,Rio de Janeiro,South America
16631,Ignazio Abate,180.0,right,Italy,Sant'Agata d Goti,Europe
16831,Ken Reichel,185.0,left,Germany,Berlin,Europe
16873,Claudio Terzi,180.0,right,Italy,Milano,Europe
16922,Kevin-Prince Boateng,186.0,right,Germany,Berlin,Europe
17127,Felipe,188.0,left,Brazil,Guaratinguet,South America
18644,Álvaro Negredo,186.0,left,Spain,Madrid,Europe
18900,Hatem Ben Arfa,179.0,left,France,Clamart,Europe
18909,Jimmy Briand,181.0,right,France,Vitry-sur-Seine,Europe
18918,Per Ciljan Skjelbred,175.0,right,Norway,Trondheim,Europe
18922,Karim Benzema,185.0,right,France,Lyon,Europe
18934,Thomas Mangani,183.0,left,France,Carpentras,Europe
18944,Gerard Piqué,194.0,right,Spain,Barcelona,Europe
19112,Christian Gentner,189.0,right,Germany,Nrtingen,Europe
19305,Oscar Wendt,181.0,left,Sweden,Gteborg,Europe
19354,Dennis Aogo,184.0,left,Germany,Karlsruhe,Europe
19447,Giampaolo Pazzini,180.0,right,Italy,Pescia,Europe
19819,Raffael,174.0,right,Brazil,Fortaleza,South America
20005,Papu Gómez,167.0,right,Argentina,Buenos Aires,South America
20007,Pablo Zabaleta,176.0,right,Argentina,Buenos Aires,South America
20081,Gelson Fernandes,180.0,right,Cape Verde,Praia,Africa
20463,Corentin Jean,170.0,right,France,Blois,Europe
20506,Andrés Guardado,167.0,left,Mexico,Guadalajara,North America
20778,Adam Bodzek,184.0,right,Poland,Zabrze,Europe
21725,Filipe Luís,182.0,left,Brazil,Jaragu do Sul,South America
21763,Federico Peluso,188.0,left,Italy,Roma,Europe
21905,Valon Behrami,184.0,right,Jugoslawien (SFR),Mitrovic,
22068,Franck Ribéry,170.0,right,France,Boulogne-sur-Mer,Europe
22140,Domenico Maietta,185.0,right,Italy,Cariati,Europe
22210,Luca Rigoni,185.0,right,Italy,Schio,Europe
22328,Fabio Quagliarella,180.0,right,Unknown,Castellammare di Stabia,
22386,Daniel Congré,185.0,right,France,Toulouse,Europe
22390,Loïc Perrin,181.0,right,France,Saint-tienne,Europe
22440,João Pedro,174.0,left,Portugal,Vila Nova de Famalico,Europe
22720,William,185.0,Unknown,Brazil,Acopora,South America
23492,Thomas Kristensen,188.0,right,Denmark,Virum,Europe
23960,Jérémy Morel,172.0,left,France,Lorient,Europe
25488,Antonio Candreva,180.0,right,Italy,Roma,Europe
25557,Sergio Ramos,184.0,right,Spain,Camas,Europe
26066,Iván Ramis,189.0,right,Spain,Sa Pobla,Europe
26105,Valter Birsa,184.0,left,Jugoslawien (SFR),Sempeter pri Gorici,
26148,Juanjo Camacho,180.0,left,Spain,Valencia,Europe
26267,Fernandinho,179.0,right,Brazil,Londrina,South America
26399,Sergio Agüero,173.0,right,Argentina,Quilmes,South America
26485,Jérôme Boateng,192.0,right,Germany,Berlin,Europe
27374,Sidnei,184.0,right,Brazil,Alegrete,South America
27389,Kévin Gameiro,172.0,right,France,Senlis,Europe
27511,Gary Cahill,193.0,right,England,Dronfield,Europe
27667,Vitolo,168.0,right,Spain,Santa Cruz de Tenerife,Europe
28003,Lionel Messi,170.0,left,Argentina,Rosario,South America
28335,Christophe Jallet,178.0,right,France,Cognac,Europe
28947,Gonzalo Castro,172.0,right,Germany,Wuppertal,Europe
28984,Sol Bamba,190.0,right,France,Ivry-sur-Seine,Europe
29124,Aritz Aduriz,181.0,right,Spain,Donostia-San Sebastin,Europe
29178,Nino,169.0,right,Spain,Almera,Europe
29241,Thiago Silva,181.0,right,Brazil,Rio de Janeiro,South America
29260,Giorgio Chiellini,187.0,left,Italy,Pisa,Europe
29364,João Moutinho,170.0,right,Portugal,Portimo,Europe
29401,Sami Khedira,189.0,right,Germany,Stuttgart,Europe
29424,Paulinho,176.0,right,Brazil,Caxias do Sul,South America
29434,Yohan Cabaye,173.0,right,France,Tourcoing,Europe
29594,Graziano Pellè,194.0,right,Italy,San Cesario di Lecce,Europe
29605,Daniel Ciofani,191.0,right,Italy,Avezzano,Europe
29962,Daniele Dessena,182.0,right,Italy,Parma,Europe
29975,Andrew Surman,178.0,left,South Africa,"Johannesburg, Gauteng",Africa
29993,Sven Bender,186.0,right,Germany,Rosenheim,Europe
30059,Lars Bender,185.0,right,Germany,Rosenheim,Europe
30638,Sergio Floccari,180.0,right,Italy,Vibo Valentia,Europe
30677,Gustavo Cabral,182.0,right,Argentina,Isidro Casanova,South America
31041,Fabian Johnson,183.0,right,Germany,Mnchen,Europe
31599,Norman Theuerkauf,183.0,left,East Germany (GDR),Nordhausen,
31909,Toni Kroos,183.0,right,East Germany (GDR),Greifswald,
32113,Armando Izzo,183.0,right,Italy,Napoli,Europe
32711,Patrick Herrmann,179.0,right,Germany,Uchtelfangen,Europe
32816,Danilo,185.0,right,Brazil,So Bernardo do Campo,South America
33218,Luca Cigarini,175.0,right,Italy,Montecchio Emilia,Europe
33571,Lorenzo De Silvestri,187.0,right,Italy,Roma,Europe
33713,Theo Walcott,175.0,both,England,London,Europe
33923,Blaise Matuidi,175.0,left,France,Toulouse,Europe
33947,Rafinha,172.0,right,Brazil,Londrina,South America
34322,Sokratis Papastathopoulos,186.0,right,Greece,Kalamata,Europe
34344,Cristián Zapata,187.0,right,Colombia,Padilla,South America
34370,Diego López,196.0,right,Spain,Paradela,Europe
34576,João Pedro,190.0,right,Portugal,Porto,Europe
34691,Stephen Ward,184.0,left,Ireland,Dublin,
34787,Julian Baumgartlinger,184.0,right,Unknown,Salzburg,
35047,Axel Witsel,186.0,right,Belgium,Lige,Europe
35242,Beto,182.0,right,Portugal,Loures,Europe
35416,David McGoldrick,184.0,right,England,Nottingham,Europe
35518,David Silva,170.0,left,Spain,Arguinegun,Europe
35536,Toño,182.0,right,Spain,Alicante,Europe
35564,Fernando Llorente,195.0,right,Spain,Pamplona,Europe
35743,Fabio Ceravolo,180.0,right,Italy,Locri,Europe
35747,Simone Missiroli,191.0,right,Italy,Reggio Calabria,Europe
35939,Ezequiel Garay,188.0,right,Argentina,Rosario,South America
36207,Fin Bartels,176.0,right,Germany,Kiel,Europe
36284,Simon Terodde,192.0,right,Germany,Bocholt,Europe
37304,Shane Long,180.0,both,Ireland,Gortnahoe,
37647,Dimitri Payet,175.0,right,Runion,Saint-Pierre,
37666,Arturo Vidal,180.0,right,Chile,San Joaqun,South America
37712,Daniel Carriço,183.0,right,Portugal,Cascais,Europe
37834,Felipe Caicedo,183.0,left,Ecuador,Guayaquil,South America
37917,Nabil El Zhar,170.0,both,France,Als,Europe
38094,Lee Peltier,178.0,right,England,Liverpool,Europe
38145,Adrian Mariappa,179.0,right,England,London,Europe
38410,Daniel Caligiuri,182.0,right,Germany,Villingen-Schwenningen,Europe
38607,Federico Di Francesco,171.0,right,Italy,Pisa,Europe
39004,Juan Carlos,182.0,right,Spain,Calvi,Europe
39025,Danny Latza,179.0,right,Germany,Gelsenkirchen,Europe
39094,Sebastian Langkamp,191.0,right,Germany,Speyer,Europe
39106,Ádám Szalai,193.0,right,Hungary,Budapest,Europe
39152,Radamel Falcao,177.0,right,Colombia,Santa Marta,South America
39153,Gonzalo Higuaín,184.0,right,France,Brest,Europe
39381,Gareth Bale,186.0,left,Wales,Cardiff,Europe
39426,Nicolai Müller,173.0,right,Germany,Lohr am Main,Europe
39690,Danilo Soddimo,180.0,right,Italy,Roma,Europe
39828,Antonino Barillà,180.0,left,Italy,Reggio Calabria,Europe
39909,Sylvain Marveaux,172.0,left,France,Vannes,Europe
40074,Stefan Ilsanker,189.0,right,Austria,Hallein,Europe
40372,Borja Valero,175.0,right,Spain,Madrid,Europe
40433,Alexis Sánchez,169.0,right,Chile,Tocopilla,South America
40605,Enrico Valentini,182.0,right,Germany,Nrnberg,Europe
40611,Ryan Bertrand,179.0,left,England,London,Europe
40613,Jack Cork,185.0,right,England,London,Europe
40660,Alessandro Matri,183.0,right,Italy,Sant`Angelo Lodigiano,Europe
40888,Beñat Etxebarria,176.0,right,Spain,Igorre,Europe
41037,Danilo,186.0,right,Brazil,"Sorocaba, So Paulo",South America
41414,Lucas Leiva,179.0,right,Brazil,Dourados,South America
41416,James McArthur,178.0,both,Scotland,Glasgow,Europe
41541,Danny Blum,184.0,left,Germany,Frankenthal,Europe
42033,Philipp Bargfrede,174.0,right,Germany,Zeven,Europe
42072,Tobias Kempe,184.0,right,Germany,Wesel,Europe
42412,Jonny Evans,188.0,both,Northern Ireland,Belfast,Europe
42506,Ibrahima Diallo,180.0,left,Guinea,Conakry,Africa
42783,André Hahn,185.0,right,Germany,Otterndorf,Europe
42920,Fran Mérida,173.0,left,Spain,Barcelona,Europe
42936,Nils Petersen,188.0,right,East Germany (GDR),Wernigerode,
43003,Nacho Monreal,179.0,left,Spain,Pamplona,Europe
43256,Paul Baysse,185.0,right,France,Bordeaux,Europe
43530,Adam Lallana,172.0,both,England,St Albans,Europe
43763,Erik Pieters,183.0,left,Netherlands,Tiel,Europe
43984,Daniel Brosinski,178.0,right,Germany,Karlsruhe,Europe
44012,David García,183.0,right,Spain,Maspalomas,Europe
44017,Javi Martínez,189.0,right,Spain,Estella-Lizarra,Europe
44045,Kévin Monnet-Paquet,184.0,right,France,Bourgoin-Jallieu,Europe
44065,Esteban Granero,180.0,right,Spain,Madrid,Europe
44136,Domenico Criscito,183.0,left,Italy,Cercola,Europe
44352,Luis Suárez,182.0,right,Uruguay,Salto,South America
44412,Bruno Soriano,184.0,left,Spain,Artana,Europe
44421,Cédric Avinel,187.0,right,France,Paris,Europe
44466,Sebastian Rode,179.0,right,Germany,Seeheim-Jugenheim,Europe
44686,Yannick Cahuzac,178.0,right,France,Ajaccio,Europe
44741,Beram Kayal,178.0,right,Israel,Jadeidi,Asia
44779,Diego Costa,186.0,right,Brazil,Lagarto,South America
44780,João Pedro,177.0,right,Portugal,Figueira de Castelo Rodrigo,Europe
44948,Fernando Forestieri,172.0,right,Argentina,Rosario,South America
44966,Adrián López,184.0,right,Spain,As Pontes,Europe
44983,Dan Gosling,180.0,right,England,Brixham,Europe
45121,Loïc Rémy,185.0,right,France,Rillieux-la-Pape,Europe
45314,Federico Fazio,195.0,right,Argentina,Buenos Aires,South America
45319,Gabriel Mercado,181.0,right,Argentina,Puerto Madryn,South America
45383,Adrián López,183.0,right,Spain,San Martn de Teverga,Europe
45389,Samuel Di Carmine,187.0,right,Italy,Firenze,Europe
45403,André Ayew,175.0,left,France,Seclin,Europe
45565,Luca Antonelli,184.0,left,Italy,Monza,Europe
45567,Jonathan Biabiany,177.0,right,France,Paris,Europe
45581,Joel Obi,178.0,left,Nigeria,Lagos,Africa
45599,Emiliano Insúa,179.0,left,Argentina,Buenos Aires,South America
45662,Alexander Esswein,182.0,right,Germany,Worms,Europe
45693,Glenn Murray,186.0,right,England,Maryport,Europe
45912,Sergio Álvarez,179.0,right,Spain,Vilagarca de Arousa,Europe
46001,Moussa Sissoko,187.0,right,France,Le Blanc-Mesnil,Europe
46156,Aleksandar Kolarov,187.0,left,Jugoslawien (SFR),Belgrad,
46220,Pablo Hernández,173.0,right,Spain,Castelln,Europe
46413,Ante Budimir,190.0,left,Jugoslawien (SFR),Zenica,
46473,Jakob Johansson,187.0,right,Sweden,Trollhttan,Europe
46552,Kamil Glik,190.0,right,Poland,Jastrzbie-Zdrj,Europe
46741,David Luiz,189.0,right,Brazil,Diadema,South America
46972,Teemu Pukki,180.0,right,Finland,Kotka,Europe
47085,Nenad Tomović,184.0,right,Jugoslawien (SFR),Kragujevac,
47285,Ibrahima Traoré,171.0,left,France,Villepinte,Europe
47893,William Vainqueur,179.0,right,France,Neuilly-sur-Marne,Europe
47931,Rafinha,184.0,right,Brazil,Campinas,South America
48002,Angelo Ogbonna,191.0,left,Italy,Cassino,Europe
48066,Andy Carroll,193.0,left,England,Gateshead,Europe
48081,Christian Strohdiek,192.0,right,Germany,Paderborn,Europe
48280,Edinson Cavani,184.0,right,Uruguay,Salto,South America
48298,Lars Stindl,181.0,right,Germany,Speyer,Europe
49239,Guido Burgstaller,187.0,right,Austria,Villach,Europe
49275,Albin Ekdal,186.0,right,Sweden,Stockholm,Europe
49499,Georginio Wijnaldum,175.0,right,Unknown,Rotterdam,
49501,Elias Kachunga,178.0,right,Germany,Kln,Europe
49542,Billy Sharp,175.0,right,England,Sheffield,Europe
49723,Timothy Chandler,187.0,right,Germany,Frankfurt am Main,Europe
49755,Dale Stephens,185.0,right,England,Bolton,Europe
49899,William,181.0,both,Brazil,"So Bernardo do Campo, So Paulo",South America
50057,Aaron Ramsey,178.0,right,Wales,Caerphilly,Europe
50174,Danny Rose,173.0,left,England,Doncaster,Europe
50201,Christian Benteke,190.0,right,Zaire,Kinshasa,
50202,Eden Hazard,175.0,right,Belgium,La Louvire,Europe
50362,Fabian Delph,174.0,left,England,Bradford,Europe
50512,Anthony Modeste,188.0,right,France,Cannes,Europe
50617,Stefan Strandberg,189.0,right,Norway,Lyngdal,Europe
51046,Héctor Moreno,184.0,left,Mexico,Culiacn Rosales,North America
51118,Adil Rami,191.0,right,France,Bastia,Europe
51152,Aleksandar Mitrović,189.0,right,Yugoslavia (Republic),Smederevo,
51174,Fernando,183.0,right,Brazil,Braslia,South America
51186,Nicolás Spolli,193.0,right,Argentina,Coronel Bogado,South America
51232,Danilo,174.0,right,Brazil,So Lus,South America
51325,Georg Margreitter,186.0,right,Austria,Bludenz,Europe
51510,Ángel Rodríguez,171.0,right,Spain,Santa Cruz de Tenerife,Europe
51663,Pedro Alcalá,196.0,right,Spain,Mazarrn,Europe
51667,Kiko Olivas,184.0,right,Spain,Antequera,Europe
52348,Benjamin Hübner,193.0,left,Germany,Wiesbaden,Europe
52495,Chris Basham,190.0,right,England,Hebburn,Europe
52769,Willian,175.0,right,Brazil,Ribeiro Pires,South America
53400,Dominick Drexler,183.0,right,Germany,Bonn,Europe
53418,Kevin Kampl,178.0,right,Germany,Solingen,Europe
53437,Bastian Oczipka,185.0,left,Germany,Bergisch Gladbach,Europe
53536,Tolgay Arslan,180.0,right,Germany,Paderborn,Europe
53622,İlkay Gündoğan,180.0,right,Germany,Gelsenkirchen,Europe
54137,Caiuby,185.0,left,Brazil,So Paulo,South America
54235,Iker Muniain,169.0,right,Spain,Pamplona,Europe
54383,John Fleck,169.0,left,Scotland,Glasgow,Europe
54581,Ilija Nestorovski,182.0,left,Unknown,Prilep,
54846,Fabian Holland,172.0,left,Germany,Berlin,Europe
54928,Diego Godín,187.0,right,Uruguay,Rosario,South America
54984,Diego Perotti,179.0,right,Argentina,Moreno,South America
55099,Nicolas Höfler,181.0,right,Germany,berlingen,Europe
55114,Oliver Sorg,175.0,right,Germany,Engen,Europe
55125,Chris Löwe,173.0,left,East Germany (GDR),Plauen,
55215,Javier Pastore,187.0,right,Argentina,Crdoba,South America
55338,Willian,171.0,right,Brazil,Trs Fronteiras,South America
55735,Henrikh Mkhitaryan,177.0,both,UdSSR,Yerevan,
55742,Harry Arter,177.0,left,England,London,Europe
55769,Danilo D'Ambrosio,180.0,right,Italy,Napoli,Europe
55854,Cristian Ansaldi,181.0,both,Argentina,Rosario,South America
55957,Álvaro González,176.0,right,Uruguay,Montevideo,South America
56067,Pablo Piatti,163.0,left,Argentina,La Carlota,South America
56703,Simone Padoin,177.0,right,Italy,Gemona del Friuli,Europe
56761,Vanderson,176.0,left,Brazil,Dracena,South America
56762,Pasquale Schiattarella,177.0,right,Italy,Mugnano di Napoli,Europe
56794,Fabien Lemoine,175.0,right,France,Fougres,Europe
56798,Pedro Pereira,170.0,right,Portugal,Braga,Europe
56820,Jérémy Sorbon,183.0,right,France,Caen,Europe
56830,Sebastien De Maio,190.0,right,France,Saint-Denis,Europe
56912,Levan Mchedlidze,192.0,left,UdSSR,Tiflis,
57051,Sebastian Rudy,180.0,right,Germany,Villingen-Schwenningen,Europe
57091,Hanno Behrens,188.0,right,Germany,Elmshorn,Europe
57216,Ismaël Traoré,184.0,right,France,Paris,Europe
57229,Paulinho,183.0,right,Brazil,So Paulo,South America
57280,Giacomo Bonaventura,180.0,right,Italy,San Severino Marche,Europe
57370,Damien Da Silva,184.0,right,France,Talence,Europe
57372,Lucas Deaux,188.0,right,France,Reims,Europe
57420,Lamine Koné,188.0,right,France,Paris,Europe
57467,Romain Thomas,193.0,right,France,Landerneau,Europe
57482,Mohamed Youssouf,169.0,right,France,Paris,Europe
57500,César Azpilicueta,178.0,right,Spain,Pamplona,Europe
57598,Klaus Gjasula,190.0,both,Albania,Tiran,Europe
57825,Jorge Molina,188.0,right,Spain,Alcoy,Europe
57840,Pedro,180.0,right,Spain,Gijn,Europe
57842,Christopher Schindler,188.0,right,Germany,Mnchen,Europe
57845,Tobias Strobl,188.0,right,Germany,Mnchen,Europe
57935,Álvaro Giménez,183.0,left,Spain,Elche,Europe
57995,Daniel Didavi,180.0,left,Germany,Nrtingen,Europe
58124,Julian Schieber,186.0,left,Germany,Backnang,Europe
58178,David Abraham,188.0,right,Argentina,Chabs,South America
58330,Víctor Díaz,183.0,right,Spain,Sevilla,Europe
58345,Jonathas,192.0,right,Brazil,Belo Horizonte,South America
58358,Thomas Müller,185.0,right,Germany,Weilheim in Oberbayern,Europe
58396,Christian Groß,182.0,both,Germany,Bremen,Europe
58500,Alfredo Morales,183.0,right,Germany,Berlin,Europe
58799,Salva Sevilla,178.0,right,Spain,Berja,Europe
58864,Pierre-Emerick Aubameyang,187.0,right,France,Laval,Europe
58874,Ignacio Camacho,182.0,right,Spain,Zaragoza,Europe
58995,Anthony Jung,186.0,left,Spain,Villajoyosa,Europe
59016,David Alaba,180.0,left,Austria,Wien,Europe
59323,Cristhian Stuani,184.0,right,Uruguay,Tala,South America
59340,Iago Falque,174.0,left,Spain,Vigo,Europe
59344,Asier Illarramendi,179.0,right,Spain,Mutriku,Europe
59375,David Zurutuza,186.0,right,France,Rochefort,Europe
59551,Ángel Montoro,180.0,right,Spain,Valencia,Europe
59606,Craig Cathcart,189.0,right,Northern Ireland,Belfast,Europe
59699,Simone Iacoponi,180.0,right,Italy,Pontedera,Europe
60028,Edgar Prib,180.0,left,UdSSR,Nerjungri,
60394,Philipp Klement,175.0,left,Germany,Ludwigshafen am Rhein,Europe
60444,Thiago Alcántara,174.0,right,Italy,San Pietro Vernotico,Europe
60525,Yoann Court,172.0,left,France,Carpentras,Europe
60540,Valère Germain,181.0,right,Unknown,Marseille,
60578,Prince Oniangué,188.0,right,France,Paris,Europe
60583,Jérémy Pied,173.0,right,France,Grenoble,Europe
60632,Theodor Gebre Selassie,182.0,right,CSSR,Teb,
60889,Gary Medel,171.0,right,Chile,Conchal,South America
60890,Fabián Orellana,168.0,right,Chile,San Joaqun,South America
60957,Sebastian Polter,192.0,right,Germany,Wilhelmshaven,Europe
60990,Bruno Ecuele Manga,186.0,right,Gabon,Libreville,Africa
61087,Karim Bellarabi,184.0,right,Germany,Berlin,Europe
61253,José Callejón,178.0,right,Spain,Motril,Europe
61511,Camillo Ciano,176.0,left,Italy,Marcianise,Europe
61546,Facundo Roncaglia,179.0,right,Argentina,Chajar,South America
61573,Jonathan Hogg,176.0,right,England,Middlesbrough,Europe
61592,James Tomkins,192.0,right,England,Basildon,Europe
61637,Emmanuel Rivière,182.0,right,Martinique,Le Lamentin,
61653,Conor Hourihane,181.0,left,Ireland,Cork,
61757,Nicola Rigoni,185.0,right,Italy,Schio,Europe
61812,Yuri Berchiche,181.0,left,Spain,Zarautz,Europe
61819,Charlie Daniels,178.0,left,England,Harlow,Europe
61841,Adam Smith,174.0,right,England,London,Europe
61891,Fábio,172.0,right,Brazil,Petrpolis,South America
61892,Rafael,172.0,right,Brazil,Petrpolis,South America
62144,Antoñito,175.0,right,Spain,Herrera,Europe
62351,Abdoulaye Bamba,182.0,right,Cote d'Ivoire,Abidjan,
62415,Panagiotis Tachtsidis,191.0,left,Greece,Nafplio,Europe
62688,Scott Dann,194.0,right,England,Liverpool,Europe
62920,Víctor Ruiz,184.0,left,Spain,Esplugues de Llobregat,Europe
62945,Luis Hernández,182.0,right,Spain,Madrid,Europe
63040,Oier Sanjurjo,178.0,right,Spain,Estella-Lizarra,Europe
63200,Ashley Barnes,185.0,right,England,Dunkerton,Europe
63290,Víctor Sánchez,174.0,right,Spain,Terrassa,Europe
63494,Étienne Capoue,189.0,right,France,Niort,Europe
63531,Kwadwo Asamoah,173.0,left,Ghana,Accra,Africa
63821,Aron Gunnarsson,177.0,right,Iceland,Akureyri,Europe
64393,Álvaro García,168.0,right,Spain,Alicante,Europe
64598,Bernardo Espinosa,192.0,right,Colombia,Santiago de Cali,South America
64793,Leonardo Pavoletti,188.0,right,Italy,Livorno,Europe
65230,Sergio Busquets,189.0,right,Spain,Badia del Valls,Europe
65278,Pedro,167.0,both,Spain,Santa Cruz de Tenerife,Europe
65318,Jaume Costa,171.0,left,Spain,Valencia,Europe
65477,Troy Deeney,184.0,right,England,Birmingham,Europe
65976,Hal Robson-Kanu,183.0,left,England,London,Europe
66005,Amir Abrashi,172.0,right,Switzerland,Bischofszell,Europe
66100,Oriol Romeu,183.0,right,Spain,Ulldecona,Europe
66106,Sergio Canales,178.0,left,Spain,Santander,Europe
66333,Ahmed Elmohamady,182.0,right,Egypt,Basyoun,Africa
66360,Daniele Ragatzu,172.0,right,Italy,Cagliari,Europe
66736,Lisandro Magallán,185.0,right,Argentina,La Plata,South America
66934,Cheikhou Kouyaté,189.0,right,Senegal,Dakar,Africa
67063,Danny Welbeck,185.0,right,England,Manchester,Europe
67080,Víctor Laguardia,183.0,right,Spain,Zaragoza,Europe
67082,Vitolo,184.0,right,Spain,Las Palmas de Gran Canaria,Europe
67090,Dídac Vilà,185.0,left,Spain,Barcelona,Europe
67252,Ryan Bennett,188.0,right,England,Orsett,Europe
67420,Luke Ayling,183.0,right,Unknown,London,
67421,Kyle Bartley,194.0,right,England,Stockport,Europe
67546,Jorge Pulido,186.0,right,Spain,Talavera de la Reina,Europe
67548,Rubén Rochina,182.0,left,Spain,Sagunt,Europe
67639,Andrey Galabinov,192.0,right,Bulgaria,Sofia,Europe
67808,Borja García,175.0,right,Spain,Torremocha de Jarama,Europe
67823,Damián Musto,182.0,right,Argentina,Casilda,South America
68290,Neymar,175.0,right,Brazil,Mogi das Cruzes,South America
68306,Alberto Paloschi,183.0,right,Italy,Chiari,Europe
68390,Séamus Coleman,177.0,right,Ireland,Donegal,
68718,Yoann Touzghar,180.0,right,France,Avignon,Europe
68864,Kevin Strootman,186.0,left,Netherlands,Ridderkerk,Europe
69633,Christian Eriksen,182.0,right,Denmark,Middelfart,Europe
69660,Jonás Ramalho,185.0,right,Spain,Barakaldo,Europe
69751,Jordi Alba,170.0,left,Spain,L'Hospitalet de Llobregat,Europe
70209,Adama Traoré,170.0,left,Cote d'Ivoire,Bondoukou,
70245,Ignasi Miquel,189.0,left,Spain,Corbera de Llobregat,Europe
70285,Jonathan Schmid,179.0,right,France,Strasbourg,Europe
70411,Darko Lazović,181.0,right,Jugoslawien (SFR),aak,
70689,Filippo Falco,171.0,left,Italy,Taranto,Europe
70934,Nolito,175.0,right,Spain,Sanlcar de Barrameda,Europe
70950,Mohamed Diamé,184.0,right,France,Crteil,Europe
71019,Bartosz Salamon,194.0,right,Poland,Pozna,Europe
71204,Javi Moyano,180.0,right,Spain,Jan,Europe
71548,Anaitz Arbilla,178.0,right,Spain,Pamplona,Europe
71579,Iñigo Pérez,178.0,left,Spain,Pamplona,Europe
71905,Coke,176.0,right,Spain,Madrid,Europe
71918,David Ferreiro,170.0,right,Spain,Ourense,Europe
72047,Iago Aspas,176.0,left,Spain,Moaa,Europe
72121,Johan Gastien,179.0,right,France,Niort,Europe
72310,Javi López,180.0,right,Spain,Osuna,Europe
72441,Rafael Tolói,185.0,right,Brazil,Glria D'Oeste,South America
72479,Clément Grenier,186.0,right,Unknown,Annonay,
72519,Bobby Wood,180.0,right,United States,"Honolulu, Hawaii",North America
72792,Niko Gießelmann,182.0,left,Germany,Hannover,Europe
73484,Tom Cleverley,175.0,right,England,Basingstoke,Europe
73547,Oliver Norwood,175.0,right,England,Burnley,Europe
73636,Hernán Pérez,180.0,right,Paraguay,Fernando de la Mora,South America
73782,Adrián Ramos,185.0,right,Colombia,Santander de Quilichao,South America
73794,Duván Zapata,188.0,right,Colombia,Santiago de Cali,South America
73926,Davide Faraoni,180.0,right,Italy,Bracciano,Europe
73943,Alessandro Tuia,184.0,right,Italy,Civita Castellana,Europe
74229,Koke,176.0,right,Spain,Madrid,Europe
74230,Pablo Sarabia,174.0,left,Spain,Madrid,Europe
74294,Nemanja Gudelj,187.0,right,Jugoslawien (SFR),Belgrad,
74297,Gaël Kakuta,173.0,left,France,Lille,Europe
74448,Andrea Rispoli,188.0,right,Italy,Cava de Tirreni,Europe
74709,Emmanuel Imorou,181.0,left,France,Bourges,Europe
74810,Ben Mee,180.0,left,England,Sale,Europe
74869,Francis Coquelin,177.0,right,France,Laval,Europe
