player_id,market_value_in_eur,player,competition_name,season,squad,decade
58500,1000000,Alfredo Morales,Bundesliga,2018,Dsseldorf,2010s
72792,1000000,Niko Gießelmann,Bundesliga,2018,Dsseldorf,2010s
93827,1750000,Steven Skrzybski,Bundesliga,2018,Schalke 04,2010s
106872,1000000,Kevin Stöger,Bundesliga,2018,Dsseldorf,2010s
111881,800000,Takashi Usami,Bundesliga,2018,Dsseldorf,2010s
118196,1250000,Jean Zimmer,Bundesliga,2018,Dsseldorf,2010s
124517,750000,Sebastian Kerk,Bundesliga,2018,Nrnberg,2010s
214070,1400000,Ewerton,Bundesliga,2018,Nrnberg,2010s
185699,1300000,Tim Leibold,Bundesliga,2018,Nrnberg,2010s
193877,1500000,Pascal Köpke,Bundesliga,2018,Hertha BSC,2010s
248999,1500000,Lucas Höler,Bundesliga,2018,Freiburg,2010s
260655,2500000,Eduard Löwen,Bundesliga,2018,Nrnberg,2010s
278323,150000,Alexander Fuchs,Bundesliga,2018,Nrnberg,2010s
278332,1500000,Florian Neuhaus,Bundesliga,2018,Gladbach,2010s
279079,750000,Lukas Mühl,Bundesliga,2018,Nrnberg,2010s
5303,500000,Souleymane Camara,Ligue 1,2018,Montpellier,2010s
5672,500000,Étienne Didot,Ligue 1,2018,Guingamp,2010s
15951,6000000,Dani Alves,La Liga,2018,Paris S-G,2010s
16136,2000000,Dante,Ligue 1,2018,Nice,2010s
18900,8000000,Hatem Ben Arfa,Ligue 1,2018,Rennes,2010s
18909,2500000,Jimmy Briand,Ligue 1,2018,Bordeaux,2010s
18934,3500000,Thomas Mangani,Ligue 1,2018,Angers,2010s
20463,2500000,Corentin Jean,Ligue 1,2018,Toulouse,2010s
22386,1000000,Daniel Congré,Ligue 1,2018,Montpellier,2010s
22390,4000000,Loïc Perrin,Ligue 1,2018,Saint-tienne,2010s
28335,1000000,Christophe Jallet,Ligue 1,2018,Nice,2010s
37647,22000000,Dimitri Payet,Ligue 1,2018,Marseille,2010s
39152,15000000,Radamel Falcao,La Liga,2018,Monaco,2010s
44045,2000000,Kévin Monnet-Paquet,Ligue 1,2018,Saint-tienne,2010s
46552,20000000,Kamil Glik,Serie A,2018,Monaco,2010s
48280,60000000,Edinson Cavani,La Liga,2018,Paris S-G,2010s
51118,5000000,Adil Rami,Ligue 1,2018,Marseille,2010s
55215,18000000,Javier Pastore,La Liga,2018,Roma,2010s
56820,1000000,Jérémy Sorbon,Ligue 1,2018,Guingamp,2010s
57216,1500000,Ismaël Traoré,Ligue 1,2018,Angers,2010s
57370,3500000,Damien Da Silva,Ligue 1,2018,Rennes,2010s
57372,2500000,Lucas Deaux,Ligue 1,2018,Guingamp,2010s
60540,10000000,Valère Germain,Ligue 1,2018,Marseille,2010s
60578,1500000,Prince Oniangué,Ligue 1,2018,Caen,2010s
61812,15000000,Yuri Berchiche,La Liga,2018,Athletic Club,2010s
68290,180000000,Neymar,Ligue 1,2018,Paris S-G,2010s
72479,2000000,Clément Grenier,La Liga,2018,Rennes,2010s
76055,5000000,Ronny Rodelin,Ligue 1,2018,Guingamp,2010s
77100,28000000,Lucas Moura,Premier League,2018,Tottenham,2010s
80173,1000000,Frédéric Sammaritano,Ligue 1,2018,Dijon,2010s
81460,2500000,Nolan Roux,Ligue 1,2018,Guingamp,2010s
83002,3500000,Hiroki Sakai,Ligue 1,2018,Marseille,2010s
83132,2000000,Vincent Manceau,Ligue 1,2018,Angers,2010s
84301,6000000,Benjamin André,Ligue 1,2018,Rennes,2010s
93726,2500000,Paul Lasne,Ligue 1,2018,Montpellier,2010s
98349,2500000,Romain Hamouma,Ligue 1,2018,Saint-tienne,2010s
100986,15000000,Thomas Meunier,Ligue 1,2018,Paris S-G,2010s
103565,10000000,Wahbi Khazri,Ligue 1,2018,Saint-tienne,2010s
111048,2500000,Benjamin Jeannot,Ligue 1,2018,Dijon,2010s
111528,500000,Anthony Gonçalves,Ligue 1,2018,Strasbourg,2010s
113707,5000000,Rémy Cabella,Ligue 1,2018,Saint-tienne,2010s
627224,2500000,Gabriel Silva,Ligue 1,2018,Saint-tienne,2010s
122116,7000000,Nicolas de Préville,Ligue 1,2018,Bordeaux,2010s
122797,5000000,Andy Delort,Ligue 1,2018,Montpellier,2010s
126683,1000000,Tristan Dingomé,Ligue 1,2018,Reims,2010s
127076,5000000,Jérôme Roussillon,Bundesliga,2018,Wolfsburg,2010s
127142,3000000,Jonas Martin,Ligue 1,2018,Strasbourg,2010s
127182,3000000,Thomas Monconduit,Ligue 1,2018,Amiens,2010s
127194,1000000,Yaya Sanogo,Ligue 1,2018,Toulouse,2010s
135492,5000000,Youssouf Sabaly,La Liga,2018,Bordeaux,2010s
135617,9000000,Thiago Mendes,Ligue 1,2018,Lille,2010s
137841,1000000,Romain Amalfitano,Ligue 1,2018,Dijon,2010s
139279,3500000,Nicolas Pallois,Ligue 1,2018,Nantes,2010s
154171,1000000,Benjamin Corgnet,Ligue 1,2018,Strasbourg,2010s
154199,2000000,Wesley Lautoa,Ligue 1,2018,Dijon,2010s
157491,1500000,Jordan Ikoko,Ligue 1,2018,Guingamp,2010s
161869,23000000,Djibril Sidibé,Ligue 1,2018,Monaco,2010s
164230,2000000,Nicolas Benezet,Ligue 1,2018,Guingamp,2010s
167329,15000000,Alassane Pléa,Bundesliga,2018,Gladbach,2010s
170472,2000000,Dimitri Foulquier,La Liga,2018,Getafe,2010s
174094,18000000,Morgan Sanson,Ligue 1,2018,Marseille,2010s
174196,3000000,Kenny Lala,Ligue 1,2018,Strasbourg,2010s
178313,3000000,Jean-Eudes Aholou,Ligue 1,2018,Monaco,2010s
530902,5000000,Abdoulaye Touré,Ligue 1,2018,Nantes,2010s
182889,10000000,Wylan Cyprien,Ligue 1,2018,Nice,2010s
182913,45000000,Adrien Rabiot,Ligue 1,2018,Paris S-G,2010s
182916,3000000,Wesley Saïd,Ligue 1,2018,Dijon,2010s
184491,3500000,Naïm Sliti,Ligue 1,2018,Dijon,2010s
184672,6000000,Guido Carrillo,La Liga,2018,Legans,2010s
184892,28000000,Florian Thauvin,Serie A,2018,Marseille,2010s
184922,750000,Ambroise Oyongo,Ligue 1,2018,Montpellier,2010s
184935,3000000,Kalifa Coulibaly,Ligue 1,2018,Nantes,2010s
189441,7500000,Lucas Ocampos,La Liga,2018,Marseille,2010s
190685,3500000,Bouna Sarr,Bundesliga,2018,Marseille,2010s
190780,7000000,Emiliano Sala,Ligue 1,2018,Nantes,2010s
201737,6000000,Christopher Jullien,Ligue 1,2018,Toulouse,2010s
203496,50000000,Nabil Fekir,La Liga,2018,Lyon,2010s
203507,3500000,Adrien Hunou,Ligue 1,2018,Rennes,2010s
203746,2500000,Ruben Aguilar,Ligue 1,2018,Montpellier,2010s
205503,2500000,Ibrahim Amadou,Ligue 1,2018,Sevilla,2010s
205562,65000000,Thomas Lemar,La Liga,2018,Atltico Madrid,2010s
206746,10000000,Kenny Tete,Premier League,2018,Lyon,2010s
214532,1000000,Pierrick Capelle,Ligue 1,2018,Angers,2010s
215977,4000000,Adrien Thomasson,Ligue 1,2018,Strasbourg,2010s
216499,1500000,Fouad Chafik,Ligue 1,2018,Dijon,2010s
220878,3000000,Issiaga Sylla,Ligue 1,2018,Toulouse,2010s
222859,1250000,Florent Mollet,Ligue 1,2018,Montpellier,2010s
697714,40000000,Fabinho,Premier League,2018,Liverpool,2010s
230066,3000000,Adama Mbengue,Ligue 1,2018,Caen,2010s
231025,1250000,Jordan Marié,Ligue 1,2018,Dijon,2010s
236041,8000000,Alexis Blin,Serie A,2018,Amiens,2010s
238716,2000000,Théo Pellenard,Ligue 1,2018,Angers,2010s
238752,30000000,Keita Baldé,Serie A,2018,Inter,2010s
241229,15000000,Jordan Amavi,Ligue 1,2018,Marseille,2010s
249565,25000000,Youri Tielemans,Premier League,2018,Leicester City,2010s
250013,3500000,Angelo Fulgini,Ligue 1,2018,Angers,2010s
266359,8000000,Benjamin Bourigeaud,Ligue 1,2018,Rennes,2010s
270051,2000000,Andrei Girotto,Ligue 1,2018,Nantes,2010s
270411,5000000,Saîf-Eddine Khaoui,Ligue 1,2018,Caen,2010s
272622,15000000,Issa Diop,Premier League,2018,West Ham,2010s
282041,18000000,Presnel Kimpembe,Ligue 1,2018,Paris S-G,2010s
284732,7000000,Ramy Bensebaini,Bundesliga,2018,Rennes,2010s
285323,3000000,Baptiste Santamaria,Ligue 1,2018,Angers,2010s
288225,5000000,Ludovic Blas,Ligue 1,2018,Guingamp,2010s
290561,2500000,Alexandre Mendy,Ligue 1,2018,Guingamp,2010s
290587,8000000,Ellyes Skhiri,Bundesliga,2018,Montpellier,2010s
291417,7000000,Ferland Mendy,La Liga,2018,Lyon,2010s
292818,6000000,Jonathan Bamba,La Liga,2018,Lille,2010s
294873,9000000,Thiago Maia,Ligue 1,2018,Lille,2010s
296359,2000000,Félix Eboa Eboa,Ligue 1,2018,Guingamp,2010s
296422,2000000,Fodé Ballo-Touré,Ligue 1,2018,Lille,2010s
297070,4000000,Hamari Traoré,La Liga,2018,Rennes,2010s
818495,6500000,Otávio,Ligue 1,2018,Bordeaux,2010s
314940,2000000,Dimitri Liénard,Ligue 1,2018,Strasbourg,2010s
315110,7000000,Karl Toko Ekambi,Ligue 1,2018,Villarreal,2010s
322305,2500000,Jean-Victor Makengo,Ligue 1,2018,Nice,2010s
332889,7500000,Valentin Rongier,Ligue 1,2018,Nantes,2010s
335147,1250000,Junior Sambia,Serie A,2018,Montpellier,2010s
342229,120000000,Kylian Mbappé,La Liga,2018,Paris S-G,2010s
343052,8000000,Nicolas Pépé,La Liga,2018,Lille,2010s
344072,5000000,Kelvin Amian,Ligue 1,2018,Toulouse,2010s
344381,3000000,Christopher Nkunku,Premier League,2018,Paris S-G,2010s
344605,7500000,Boubakary Soumaré,Premier League,2018,Lille,2010s
346289,14000000,Mouctar Diakhaby,La Liga,2018,Valencia,2010s
348026,7000000,Nordi Mukiele,Bundesliga,2018,RB Leipzig,2010s
353948,25000000,Lucas Tousart,Bundesliga,2018,Lyon,2010s
357072,5500000,Faitout Maouassa,La Liga,2018,Nmes,2010s
375885,400000,Ibrahim Sangaré,Premier League,2018,Toulouse,2010s
377393,5000000,Pierre Lees-Melou,Ligue 1,2018,Nice,2010s
378954,15000000,Joris Gnagnon,La Liga,2018,Sevilla,2010s
392810,2500000,Casimir Ninga,Ligue 1,2018,Caen,2010s
394327,3500000,Boubacar Kamara,Premier League,2018,Marseille,2010s
395693,25000000,Houssem Aouar,Serie A,2018,Lyon,2010s
410059,2000000,Bakaye Dibassy,Ligue 1,2018,Amiens,2010s
410425,4000000,Yves Bissouma,Premier League,2018,Brighton,2010s
411975,1000000,Jules Koundé,La Liga,2018,Bordeaux,2010s
412095,400000,Ihsan Sacko,Ligue 1,2018,Nice,2010s
432772,5000000,Samuel Grandsir,Ligue 1,2018,Strasbourg,2010s
435338,600000,Gabriel Magalhães,Premier League,2018,Lille,2010s
435485,9000000,Luiz Araújo,Ligue 1,2018,Lille,2010s
441170,3000000,Valentin Rosier,La Liga,2018,Dijon,2010s
453594,9000000,Adama Diakhaby,Premier League,2018,Huddersfield,2010s
1074917,3000000,Jonathan Silva,La Liga,2018,Legans,2010s
323147,500000,Enrico Brignola,Serie A,2018,Sassuolo,2010s
395516,500000,Moussa Diaby,Premier League,2018,Paris S-G,2010s
486624,500000,Musa Barrow,Serie A,2018,Atalanta,2010s
413843,75000,Keven Schlotterbeck,Bundesliga,2018,Freiburg,2010s
251075,350000,Zeki Çelik,Serie A,2018,Lille,2010s
75287,5000000,Seydou Doumbia,La Liga,2018,Girona,2010s
100131,25000000,William Carvalho,La Liga,2018,Betis,2010s
156501,12000000,Felipe,Premier League,2018,Hannover 96,2010s
163086,6500000,Cristiano Piccini,La Liga,2018,Valencia,2010s
181547,2000000,Gonçalo Paciência,Bundesliga,2018,Eint Frankfurt,2010s
273438,4500000,Danilo Barbosa,Ligue 1,2018,Nice,2010s
512356,900000,Jorginho,Ligue 1,2018,Chelsea,2010s
330223,150000,Hendrik Weydandt,Bundesliga,2018,Hannover 96,2010s
74943,4500000,Juraj Kucka,Premier League,2018,Parma,2010s
277114,3000000,Jason Denayer,Ligue 1,2018,Lyon,2010s
227085,150000,Jonas Hofmann,Bundesliga,2018,Gladbach,2010s
357164,1500000,Rafael Leão,Serie A,2018,Lille,2010s
525287,600000,Carlos Vinícius,Premier League,2018,Monaco,2010s
28984,1000000,Sol Bamba,Premier League,2018,Cardiff City,2010s
57420,7000000,Lamine Koné,Ligue 1,2018,Strasbourg,2010s
60990,3000000,Bruno Ecuele Manga,Ligue 1,2018,Cardiff City,2010s
79723,5000000,Sean Morrison,Premier League,2018,Cardiff City,2010s
123275,15000000,Tom Cairney,Premier League,2018,Fulham,2010s
140191,4000000,Ryan Fredericks,Premier League,2018,West Ham,2010s
142310,5000000,Willy Boly,Premier League,2018,Wolves,2010s
149716,10000000,Ivan Cavaleiro,Ligue 1,2018,Wolves,2010s
158623,3000000,Cyrus Christie,Premier League,2018,Fulham,2010s
169555,1000000,Callum Paterson,Premier League,2018,Cardiff City,2010s
194460,5000000,Joe Bryan,Premier League,2018,Fulham,2010s
199528,1500000,Josh Murphy,Premier League,2018,Cardiff City,2010s
225161,15000000,Rúben Neves,Premier League,2018,Wolves,2010s
277033,5000000,David Brooks,Premier League,2018,Bournemouth,2010s
282058,2500000,Cheikh N'Doye,Ligue 1,2018,Angers,2010s
294057,10000000,James Maddison,Premier League,2018,Leicester City,2010s
340950,12000000,Diogo Jota,Premier League,2018,Wolves,2010s
357158,500000,Rúben Vinagre,Serie A,2018,Wolves,2010s
392775,25000000,Ryan Sessegnon,Premier League,2018,Fulham,2010s
434676,2000000,Ronaldo Vieira,Serie A,2018,Sampdoria,2010s
130765,2000000,Stuart Armstrong,Premier League,2018,Southampton,2010s
225452,7500000,Patrick Roberts,Ligue 1,2018,Girona,2010s
229004,6000000,Moussa Dembélé,Ligue 1,2018,Lyon,2010s
461906,150000,João Moutinho,Serie A,2018,Wolves,2010s
293194,1750000,Borna Sosa,Serie A,2018,Stuttgart,2010s
334835,1350000,Toma Bašić,Serie A,2018,Bordeaux,2010s
181778,20000000,Emerson,Premier League,2018,Betis,2010s
238407,7000000,Alexander Sørloth,La Liga,2018,Crystal Palace,2010s
314678,2500000,Brahim Díaz,La Liga,2018,Real Madrid,2010s
25488,17500000,Antonio Candreva,Serie A,2018,Inter,2010s
40372,6000000,Borja Valero,Serie A,2018,Inter,2010s
45581,4000000,Joel Obi,Serie A,2018,Chievo,2010s
75615,40000000,Douglas Costa,Serie A,2018,Juventus,2010s
79960,50000000,Alex Sandro,Serie A,2018,Juventus,2010s
87884,12000000,Mário Rui,Serie A,2018,Napoli,2010s
93128,50000000,Kalidou Koulibaly,Premier League,2018,Napoli,2010s
96806,2000000,Jacopo Sala,Serie A,2018,Sampdoria,2010s
111196,40000000,Stefan de Vrij,Serie A,2018,Inter,2010s
111961,35000000,Suso,La Liga,2018,Milan,2010s
126414,22000000,Hakan Çalhanoğlu,Serie A,2018,Milan,2010s
128220,22000000,Luis Alberto,Serie A,2018,Lazio,2010s
130360,20000000,Simone Verdi,Serie A,2018,Napoli,2010s
144143,8000000,Bartosz Bereszyński,Serie A,2018,Sampdoria,2010s
167796,5000000,Paolo Faragò,Serie A,2018,Cagliari,2010s
177843,20000000,Domenico Berardi,Serie A,2018,Sassuolo,2010s
182712,25000000,João Cancelo,La Liga,2018,Juventus,2010s
197300,40000000,Federico Bernardeschi,Serie A,2018,Juventus,2010s
197747,35000000,Alessio Romagnoli,Serie A,2018,Milan,2010s
199248,20000000,Bryan Cristante,Serie A,2018,Roma,2010s
206050,100000000,Paulo Dybala,Serie A,2018,Juventus,2010s
225873,15000000,Karol Linetty,Serie A,2018,Sampdoria,2010s
255942,20000000,Nicolò Barella,Serie A,2018,Cagliari,2010s
256448,2000000,Gianluca Mancini,Serie A,2018,Atalanta,2010s
262523,10000000,Davide Calabria,Serie A,2018,Milan,2010s
265078,20000000,Patrick Cutrone,Serie A,2018,Milan,2010s
266302,70000000,Sergej Milinković-Savić,Serie A,2018,Lazio,2010s
277167,10000000,Gian Marco Ferrari,Serie A,2018,Sassuolo,2010s
286297,23000000,Lorenzo Pellegrini,Serie A,2018,Roma,2010s
294808,25000000,Franck Kessié,La Liga,2018,Milan,2010s
308279,7000000,Rolando Mandragora,Serie A,2018,Udinese,2010s
573907,3500000,Luiz Felipe,Ligue 1,2018,Lazio,2010s
16922,6500000,Kevin-Prince Boateng,Bundesliga,2018,Sassuolo,2010s
26485,45000000,Jérôme Boateng,Serie A,2018,Bayern Munich,2010s
28947,10000000,Gonzalo Castro,Bundesliga,2018,Stuttgart,2010s
29993,15000000,Sven Bender,Bundesliga,2018,Leverkusen,2010s
42783,3000000,André Hahn,Bundesliga,2018,Augsburg,2010s
42936,7500000,Nils Petersen,Bundesliga,2018,Freiburg,2010s
49239,10000000,Guido Burgstaller,Bundesliga,2018,Schalke 04,2010s
53437,7000000,Bastian Oczipka,Bundesliga,2018,Schalke 04,2010s
54137,4000000,Caiuby,Bundesliga,2018,Augsburg,2010s
55114,2500000,Oliver Sorg,Bundesliga,2018,Hannover 96,2010s
58178,5000000,David Abraham,Bundesliga,2018,Eint Frankfurt,2010s
58358,55000000,Thomas Müller,Bundesliga,2018,Bayern Munich,2010s
59016,50000000,David Alaba,La Liga,2018,Bayern Munich,2010s
60444,60000000,Thiago Alcántara,Premier League,2018,Bayern Munich,2010s
72519,3000000,Bobby Wood,Bundesliga,2018,Hannover 96,2010s
75489,5000000,Niclas Füllkrug,Premier League,2018,Hannover 96,2010s
85867,4000000,Nico Schulz,Bundesliga,2018,Hoffenheim,2010s
85906,3000000,Danny da Costa,Bundesliga,2018,Eint Frankfurt,2010s
89591,4500000,Felix Klaus,Bundesliga,2018,Wolfsburg,2010s
93704,7000000,Josuha Guilavogui,Bundesliga,2018,Wolfsburg,2010s
93707,4500000,Christian Günter,Bundesliga,2018,Freiburg,2010s
119277,6500000,Yannick Gerhardt,Bundesliga,2018,Wolfsburg,2010s
124732,12000000,John Brooks,Bundesliga,2018,Wolfsburg,2010s
126534,16000000,Salif Sané,Bundesliga,2018,Schalke 04,2010s
148368,10000000,Divock Origi,Premier League,2018,Liverpool,2010s
156779,3000000,Erik Thommy,Bundesliga,2018,Stuttgart,2010s
159471,18000000,Serge Gnabry,Bundesliga,2018,Bayern Munich,2010s
161056,55000000,Joshua Kimmich,Bundesliga,2018,Bayern Munich,2010s
162434,15000000,Niklas Stark,Bundesliga,2018,Hertha BSC,2010s
166601,35000000,Niklas Süle,Bundesliga,2018,Bayern Munich,2010s
182579,10000000,Karim Rekik,La Liga,2018,Hertha BSC,2010s
186368,7500000,Valentino Lazaro,Serie A,2018,Hertha BSC,2010s
187491,10000000,Timo Baumgartl,Bundesliga,2018,Stuttgart,2010s
187492,35000000,Julian Brandt,Bundesliga,2018,Leverkusen,2010s
187587,8500000,Ante Rebić,Serie A,2018,Eint Frankfurt,2010s
192635,15000000,Nico Elvedi,Bundesliga,2018,Gladbach,2010s
193004,10000000,Waldemar Anton,Bundesliga,2018,Hannover 96,2010s
195246,5000000,Pascal Stenzel,Bundesliga,2018,Freiburg,2010s
195736,7500000,Florian Grillitsch,La Liga,2018,Hoffenheim,2010s
196357,30000000,Jonathan Tah,Bundesliga,2018,Leverkusen,2010s
215599,12000000,Lukas Klostermann,Bundesliga,2018,RB Leipzig,2010s
228948,13000000,Thilo Kehrer,Ligue 1,2018,Paris S-G,2010s
229005,10000000,Abdou Diallo,Bundesliga,2018,Dortmund,2010s
232418,3000000,Ondrej Duda,Serie A,2018,Hertha BSC,2010s
237164,7500000,Ihlas Bebou,Bundesliga,2018,Hannover 96,2010s
243714,50000000,Kingsley Coman,Bundesliga,2018,Bayern Munich,2010s
245537,16000000,Nabil Bentaleb,Ligue 1,2018,Schalke 04,2010s
247459,5000000,Chadrac Akolo,Ligue 1,2018,Stuttgart,2010s
256866,6000000,Carlos Salcedo,Bundesliga,2018,Eint Frankfurt,2010s
257462,5000000,Luka Jović,Serie A,2018,Eint Frankfurt,2010s
263236,6000000,Kevin Danso,Premier League,2018,Augsburg,2010s
264956,20000000,Jean-Kévin Augustin,Ligue 1,2018,RB Leipzig,2010s
296397,7500000,Arne Maier,Bundesliga,2018,Hertha BSC,2010s
302215,65000000,Naby Keïta,Bundesliga,2018,Liverpool,2010s
309400,25000000,Kai Havertz,Premier League,2018,Leverkusen,2010s
323954,4500000,Walace,Serie A,2018,Hannover 96,2010s
334526,20000000,Denis Zakaria,Ligue 1,2018,Gladbach,2010s
344695,25000000,Dayot Upamecano,Bundesliga,2018,RB Leipzig,2010s
353366,25000000,Benjamin Pavard,Serie A,2018,Stuttgart,2010s
357119,7000000,Ibrahima Konaté,Premier League,2018,RB Leipzig,2010s
372711,25000000,Amine Harit,Ligue 1,2018,Schalke 04,2010s
387626,45000000,Leon Bailey,Premier League,2018,Leverkusen,2010s
401173,8000000,Jadon Sancho,Premier League,2018,Dortmund,2010s
423436,15000000,Santiago Ascacíbar,Serie A,2018,Stuttgart,2010s
74709,800000,Emmanuel Imorou,Ligue 1,2018,Caen,2010s
67823,1500000,Damián Musto,La Liga,2018,Huesca,2010s
84085,2500000,Timothée Kolodziejczak,Bundesliga,2018,Saint-tienne,2010s
103890,1500000,Luis Advíncula,La Liga,2018,Rayo Vallecano,2010s
332705,800000,Tyler Adams,Premier League,2018,RB Leipzig,2010s
378293,1250000,Yangel Herrera,La Liga,2018,Huesca,2010s
283528,7000000,Ignacio Pussetto,Serie A,2018,Udinese,2010s
355915,750000,Cristian Romero,Premier League,2018,Genoa,2010s
406625,25000000,Lautaro Martínez,Serie A,2018,Inter,2010s
466298,6000000,Santiago Cáseres,La Liga,2018,Villarreal,2010s
95336,150000,Hervé Lybohy,Ligue 1,2018,Nmes,2010s
118278,1000000,Xavier Chavalerin,Ligue 1,2018,Reims,2010s
118732,2000000,Pablo Chavarría,La Liga,2018,Reims,2010s
127156,2500000,Téji Savanier,Ligue 1,2018,Nmes,2010s
154209,1750000,Romain Métanire,Ligue 1,2018,Reims,2010s
190338,3000000,Anthony Briançon,Ligue 1,2018,Nmes,2010s
192492,700000,Jordan Lefort,Ligue 1,2018,Amiens,2010s
193130,2500000,Rachid Alioui,Ligue 1,2018,Nmes,2010s
199704,1500000,Yunis Abdelhamid,Ligue 1,2018,Reims,2010s
203517,1250000,Steven Moreira,Ligue 1,2018,Toulouse,2010s
236045,1750000,Denis Bouanga,Ligue 1,2018,Nmes,2010s
283994,900000,Ludovic Ajorque,Ligue 1,2018,Strasbourg,2010s
290017,700000,Hassane Kamara,Serie A,2018,Reims,2010s
290593,1250000,Sada Thioub,Ligue 1,2018,Nmes,2010s
324811,600000,Arnaud Nordin,Bundesliga,2018,Saint-tienne,2010s
344575,400000,Antonin Bobichon,Ligue 1,2018,Nmes,2010s
347595,600000,Clément Depres,Ligue 1,2018,Nmes,2010s
353399,1500000,Romain Del Castillo,Ligue 1,2018,Rennes,2010s
372712,700000,Ibrahima Sissoko,Bundesliga,2018,Strasbourg,2010s
378965,400000,Cheick Traoré,Ligue 1,2018,Guingamp,2010s
412092,800000,Gaëtan Paquiez,Ligue 1,2018,Nmes,2010s
420002,2500000,Jean-Philippe Mateta,Premier League,2018,Mainz 05,2010s
434358,1500000,Sofiane Alakouch,Ligue 1,2018,Nmes,2010s
358421,2500000,Jakob Johansson,Ligue 1,2018,Rennes,2010s
362842,30000000,Arthur Melo,La Liga,2018,Barcelona,2010s
444523,15000000,Lucas Paquetá,Premier League,2018,Milan,2010s
