player_id,market_value_in_eur,player_name,club_name,competition_name,year,club_in_year
129476,15000000,Gerard Deulofeu,Udinese,Serie A,2022,Udinese
130360,5000000,Simone Verdi,Torino,Serie A,2022,Hellas Verona
130365,5500000,Alessandro Florenzi,Milan,Serie A,2022,Milan
162961,2500000,Valerio Verre,Sampdoria,Serie A,2022,Sampdoria
163222,3000000,Grégoire Defrel,Sassuolo,Serie A,2022,Sassuolo
169880,25000000,Giovanni Di Lorenzo,Napoli,Serie A,2022,Napoli
173859,9000000,Davide Zappacosta,Atalanta,Serie A,2022,Atalanta
177843,35000000,Domenico Berardi,Sassuolo,Serie A,2022,Sassuolo
181136,40000000,Piotr Zieliński,Inter,Serie A,2022,Napoli
183031,3000000,Koffi Djidji,Torino,Serie A,2022,Torino
183841,3000000,Petar Stojanović,Empoli,Serie A,2022,Empoli
192638,3000000,Nicolas Haas,Empoli,Serie A,2022,Empoli
193867,2800000,Liam Henderson,Empoli,Serie A,2022,Empoli
197473,2500000,Alberto Grassi,Empoli,Serie A,2022,Empoli
197747,17000000,Alessio Romagnoli,Lazio,Serie A,2022,Lazio
198116,18000000,Federico Dimarco,Inter,Serie A,2022,Inter
199248,20000000,Bryan Cristante,Roma,Serie A,2022,Roma
199258,12000000,Andrea Petagna,Monza,Serie A,2022,Monza
199733,5000000,Danilo Cataldi,Fiorentina,Serie A,2022,Lazio
203842,3000000,Viktor Kovalenko,Empoli,Serie A,2022,Spezia
207877,28000000,Ruslan Malinovskyi,Genoa,Serie A,2022,Atalanta
210178,5000000,Pablo Marí,Fiorentina,Serie A,2022,Monza
216179,7000000,Stefano Sensi,Monza,Serie A,2022,Monza
226524,7000000,Morten Thorsby,Genoa,Serie A,2022,Union Berlin
234523,7500000,Antonio Sanabria,Torino,Serie A,2022,Torino
240219,3000000,Lorenzo Venuti,Lecce,Serie A,2022,Fiorentina
240934,3000000,Filippo Bandinelli,Empoli,Serie A,2022,Empoli
241076,2500000,Emmanuel Gyasi,Empoli,Serie A,2022,Spezia
241527,5000000,Federico Bonazzoli,Hellas Verona,Serie A,2022,Salernitana
250153,1500000,Pasquale Mazzocchi,Napoli,Serie A,2022,Salernitana
255942,70000000,Nicolò Barella,Inter,Serie A,2022,Inter
257751,7500000,Simone Bastoni,Empoli,Serie A,2022,Spezia
262523,25000000,Davide Calabria,Bologna,Serie A,2022,Milan
266302,70000000,Sergej Milinković-Savić,Lazio,Serie A,2022,Lazio
268178,3000000,Arkadiusz Reca,Spezia,Serie A,2022,Spezia
275303,13000000,Hans Hateboer,Rennes,Ligue 1,2022,Atalanta
277167,7000000,Gian Marco Ferrari,Sassuolo,Serie A,2022,Sassuolo
278531,3000000,Sebastiano Luperto,Cagliari,Serie A,2022,Empoli
282388,17000000,Giovanni Simeone,Napoli,Serie A,2022,Napoli
284595,3500000,Tommaso Augello,Cagliari,Serie A,2022,Sampdoria
285845,10000000,Ainsley Maitland-Niles,Lyon,Ligue 1,2022,Southampton
286297,45000000,Lorenzo Pellegrini,Roma,Serie A,2022,Roma
295183,12000000,Răzvan Marin,Cagliari,Serie A,2022,Empoli
295331,3000000,Isaac Success,Udinese,Serie A,2022,Udinese
296422,3500000,Fodé Ballo-Touré,Le Havre,Ligue 1,2022,Milan
298635,1500000,Grigoris Kastanos,Hellas Verona,Serie A,2022,Salernitana
303116,12000000,Gaetano Castrovilli,Monza,Serie A,2022,Fiorentina
303254,50000000,Fikayo Tomori,Milan,Serie A,2022,Milan
308279,10000000,Rolando Mandragora,Fiorentina,Serie A,2022,Fiorentina
309944,1400000,Tyronne Ebuehi,Empoli,Serie A,2022,Empoli
310458,3600000,Giangiacomo Magnani,Hellas Verona,Serie A,2022,Hellas Verona
313477,2000000,Paolo Ghiglione,Cremonese,Serie A,2022,Cremonese
315853,60000000,Alessandro Bastoni,Inter,Serie A,2022,Inter
315865,20000000,Andrea Pinamonti,Genoa,Serie A,2022,Sassuolo
323954,5000000,Walace,Udinese,Serie A,2022,Udinese
332697,25000000,Weston McKennie,Juventus,Serie A,2022,Leeds United
334835,8000000,Toma Bašić,Lazio,Serie A,2022,Lazio
336125,5500000,Mërgim Vojvoda,Como,Serie A,2022,Torino
339808,55000000,Theo Hernández,Milan,Serie A,2022,Milan
340394,3000000,Abdelhamid Sabiri,Fiorentina,Serie A,2022,Sampdoria
341092,65000000,Federico Chiesa,Liverpool,Premier League,2022,Juventus
345458,5000000,Sebastian Walukiewicz,Torino,Serie A,2022,Empoli
351816,33000000,Ismaël Bennacer,Marseille,Ligue 1,2022,Milan
364133,4500000,Pietro Pellegri,Empoli,Serie A,2022,Torino
368891,15000000,Arthur Theate,Eint Frankfurt,Bundesliga,2022,Rennes
373373,12000000,Lucas Martínez Quarta,Fiorentina,Serie A,2022,Fiorentina
381950,17000000,Alexis Saelemaekers,Roma,Serie A,2022,Milan
386446,4000000,Alessandro Buongiorno,Napoli,Serie A,2022,Torino
386552,3000000,Lassana Coulibaly,Lecce,Serie A,2022,Salernitana
392085,33000000,Nicolò Zaniolo,Fiorentina,Serie A,2022,Roma
392538,16000000,Tommaso Pobega,Bologna,Serie A,2022,Milan
392771,13000000,Ethan Ampadu,Spezia,Serie A,2022,Spezia
392966,1400000,Nadir Zortea,Cagliari,Serie A,2022,Atalanta
889683,6000000,Rogério,Wolfsburg,Bundesliga,2022,Sassuolo
412513,5000000,Thomas Henry,Hellas Verona,Serie A,2022,Hellas Verona
416386,3000000,Abdou Harroui,Hellas Verona,Serie A,2022,Sassuolo
424042,20000000,Nahuel Molina,Atlético Madrid,La Liga,2022,Atlético Madrid
435228,1800000,Ardian Ismajli,Empoli,Serie A,2022,Empoli
449151,6000000,Junior Messias,Genoa,Serie A,2022,Milan
573907,16000000,Luiz Felipe,Marseille,Ligue 1,2022,Betis
467992,12000000,Samuele Ricci,Torino,Serie A,2022,Torino
470794,14000000,Ivan Ilić,Torino,Serie A,2022,Hellas Verona
481834,5000000,Andrea Carboni,Monza,Serie A,2022,Monza
486624,18000000,Musa Barrow,Bologna,Serie A,2022,Bologna
497291,13000000,Nicolás Domínguez,Nott'ham Forest,Premier League,2022,Bologna
532937,4000000,Johan Vásquez,Genoa,Serie A,2022,Cremonese
538974,4000000,Janis Antiste,Sassuolo,Serie A,2022,Sassuolo
539134,2000000,Daniel Maldini,Atalanta,Serie A,2022,Spezia
544149,7000000,David Zima,Torino,Serie A,2022,Torino
547985,4500000,Fabiano Parisi,Fiorentina,Serie A,2022,Empoli
574495,1800000,Kristoffer Askildsen,Lecce,Serie A,2022,Lecce
587458,3500000,Kevin Agudelo,Spezia,Serie A,2022,Spezia
595809,10000000,Beto,Everton,Premier League,2022,Udinese
607854,13000000,Éderson,Atalanta,Serie A,2022,Atalanta
623040,1500000,Yayah Kallon,Hellas Verona,Serie A,2022,Hellas Verona
641537,800000,Tommaso Baldanzi,Roma,Serie A,2022,Empoli
769063,1000000,Luka Romero,Almería,La Liga,2022,Lazio
872380,6000000,Felix Afena-Gyan,Cremonese,Serie A,2022,Cremonese
247555,2000000,Edimilson Fernandes,Brest,Ligue 1,2022,Mainz 05
748382,2000000,Amin Sarr,Hellas Verona,Serie A,2022,Lyon
227085,13000000,Jonas Hofmann,Leverkusen,Bundesliga,2022,Gladbach
32711,2300000,Patrick Herrmann,Gladbach,Bundesliga,2022,Gladbach
38410,800000,Daniel Caligiuri,Augsburg,Bundesliga,2022,Augsburg
42783,2000000,André Hahn,Augsburg,Bundesliga,2022,Augsburg
42936,1500000,Nils Petersen,Freiburg,Bundesliga,2022,Freiburg
44466,2500000,Sebastian Rode,Eint Frankfurt,Bundesliga,2022,Eint Frankfurt
48298,2500000,Lars Stindl,Gladbach,Bundesliga,2022,Gladbach
53418,6000000,Kevin Kampl,RB Leipzig,Bundesliga,2022,RB Leipzig
55099,2500000,Nicolas Höfler,Freiburg,Bundesliga,2022,Freiburg
57051,1500000,Sebastian Rudy,Hoffenheim,Bundesliga,2022,Hoffenheim
58358,22000000,Thomas Müller,Bayern Munich,Bundesliga,2022,Bayern Munich
60957,2200000,Sebastian Polter,Darmstadt 98,Bundesliga,2022,Schalke 04
72792,2300000,Niko Gießelmann,Union Berlin,Bundesliga,2022,Union Berlin
75921,900000,Christopher Trimmel,Union Berlin,Bundesliga,2022,Union Berlin
79377,2500000,Genki Haraguchi,Stuttgart,Bundesliga,2022,Stuttgart
79967,1100000,Simon Zoller,St. Pauli,Bundesliga,2022,Bochum
82097,2500000,Christoph Kramer,Gladbach,Bundesliga,2022,Gladbach
82350,2500000,Stefan Bell,Mainz 05,Bundesliga,2022,Mainz 05
85906,2300000,Danny da Costa,Mainz 05,Bundesliga,2022,Mainz 05
89701,3500000,Charles Aránguiz,Leverkusen,Bundesliga,2022,Leverkusen
93604,2300000,Lukas Kübler,Freiburg,Bundesliga,2022,Freiburg
93707,12000000,Christian Günter,Freiburg,Bundesliga,2022,Freiburg
106270,3500000,Florian Kainz,Köln,Bundesliga,2022,Köln
106405,3500000,Jeffrey Gouweleeuw,Augsburg,Bundesliga,2022,Augsburg
106872,1600000,Kevin Stöger,Gladbach,Bundesliga,2022,Bochum
108537,3500000,Jonas Hector,Köln,Bundesliga,2022,Köln
110036,2500000,Dominique Heintz,Köln,Bundesliga,2022,Bochum
111078,11000000,Emil Forsberg,RB Leipzig,Bundesliga,2022,RB Leipzig
111266,500000,Anthony Losilla,Bochum,Bundesliga,2022,Bochum
117432,900000,Kevin Behrens,Wolfsburg,Bundesliga,2022,Union Berlin
118847,5000000,Dominik Kohr,Mainz 05,Bundesliga,2022,Mainz 05
119234,3500000,Karim Onisiwo,Mainz 05,Bundesliga,2022,Mainz 05
121686,700000,Cristian Gamboa,Bochum,Bundesliga,2022,Bochum
146310,8000000,Wataru Endo,Liverpool,Premier League,2022,Stuttgart
152963,2200000,Florian Niederlechner,Hertha BSC,Bundesliga,2022,Augsburg
153084,65000000,Leon Goretzka,Bayern Munich,Bundesliga,2022,Bayern Munich
157635,14000000,Yussuf Poulsen,RB Leipzig,Bundesliga,2022,RB Leipzig
159471,65000000,Serge Gnabry,Bayern Munich,Bundesliga,2022,Bayern Munich
159844,4000000,Christopher Lenz,Hoffenheim,Bundesliga,2022,Eint Frankfurt
160241,6000000,Kevin Akpoguma,Hoffenheim,Bundesliga,2022,Hoffenheim
160968,3000000,Benno Schmitz,Köln,Bundesliga,2022,Köln
161056,80000000,Joshua Kimmich,Bayern Munich,Bundesliga,2022,Bayern Munich
166601,35000000,Niklas Süle,Dortmund,Bundesliga,2022,Dortmund
167329,15000000,Alassane Pléa,Gladbach,Bundesliga,2022,Gladbach
168989,5000000,Silvan Widmer,Mainz 05,Bundesliga,2022,Mainz 05
174196,3000000,Kenny Lala,Brest,Ligue 1,2022,Brest
177779,3500000,Janik Haberer,Union Berlin,Bundesliga,2022,Union Berlin
178459,1800000,Davie Selke,Köln,Bundesliga,2022,Hertha BSC
180337,22000000,Sardar Azmoun,Roma,Serie A,2022,Leverkusen
183780,2200000,Paul Seguin,Union Berlin,Bundesliga,2022,Union Berlin
185077,12000000,Vincenzo Grifo,Freiburg,Bundesliga,2022,Freiburg
187492,25000000,Julian Brandt,Dortmund,Bundesliga,2022,Dortmund
190393,15000000,Corentin Tolisso,Lyon,Ligue 1,2022,Lyon
192565,60000000,Leroy Sané,Bayern Munich,Bundesliga,2022,Bayern Munich
192635,18000000,Nico Elvedi,Gladbach,Bundesliga,2022,Gladbach
193782,8000000,Lucas Alario,Eint Frankfurt,Bundesliga,2022,Eint Frankfurt
196357,25000000,Jonathan Tah,Leverkusen,Bundesliga,2022,Leverkusen
700646,32000000,André Silva,Werder Bremen,Bundesliga,2022,RB Leipzig
212723,22000000,Djibril Sow,Sevilla,La Liga,2022,Eint Frankfurt
215599,18000000,Lukas Klostermann,RB Leipzig,Bundesliga,2022,RB Leipzig
221611,6000000,Paulo Otávio,Wolfsburg,Bundesliga,2022,Wolfsburg
223967,28000000,Konrad Laimer,Bayern Munich,Bundesliga,2022,RB Leipzig
223979,27000000,Xaver Schlager,RB Leipzig,Bundesliga,2022,RB Leipzig
225657,18000000,Philipp Lienhart,Freiburg,Bundesliga,2022,Freiburg
237164,16000000,Ihlas Bebou,Hoffenheim,Bundesliga,2022,Hoffenheim
242086,50000000,Patrik Schick,Leverkusen,Bundesliga,2022,Leverkusen
245744,3000000,Takuma Asano,Mallorca,La Liga,2022,Bochum
248999,6500000,Lucas Höler,Freiburg,Bundesliga,2022,Freiburg
249157,1500000,Fredrik Jensen,Augsburg,Bundesliga,2022,Augsburg
251309,9000000,Dennis Geiger,Hoffenheim,Bundesliga,2022,Hoffenheim
251878,5000000,Aarón Martín,Genoa,Serie A,2022,Mainz 05
277179,30000000,Angeliño,Roma,Serie A,2022,Hoffenheim
278332,20000000,Florian Neuhaus,Gladbach,Bundesliga,2022,Gladbach
287188,7500000,Dejan Ljubicic,Köln,Bundesliga,2022,Köln
289182,1000000,Christopher Antwi-Adjei,Bochum,Bundesliga,2022,Bochum
290587,13000000,Ellyes Skhiri,Eint Frankfurt,Bundesliga,2022,Köln
293194,23000000,Borna Sosa,Torino,Serie A,2022,Stuttgart
293281,6000000,Jacob Bruun Larsen,Stuttgart,Bundesliga,2022,Hoffenheim
295313,20000000,Taiwo Awoniyi,Nott'ham Forest,Premier League,2022,Nott'ham Forest
296397,5500000,Arne Maier,Augsburg,Bundesliga,2022,Augsburg
296879,1500000,Steffen Tigges,Köln,Bundesliga,2022,Köln
314288,18000000,Lukas Nmecha,Wolfsburg,Bundesliga,2022,Wolfsburg
315131,4000000,Timothy Fosu-Mensah,Leverkusen,Bundesliga,2022,Leverkusen
315332,1800000,Aymen Barkok,Mainz 05,Bundesliga,2022,Mainz 05
323831,20000000,Rafael Borré,Werder Bremen,Bundesliga,2022,Eint Frankfurt
324278,22000000,Christoph Baumgartner,RB Leipzig,Bundesliga,2022,Hoffenheim
333647,17000000,Jonathan Burkardt,Mainz 05,Bundesliga,2022,Mainz 05
334221,5000000,Amos Pieper,Werder Bremen,Bundesliga,2022,Werder Bremen
338629,10000000,Sebastiaan Bornauw,Wolfsburg,Bundesliga,2022,Wolfsburg
342039,4000000,Yannik Keitel,Stuttgart,Bundesliga,2022,Freiburg
348026,20000000,Nordi Mukiele,Leverkusen,Bundesliga,2022,Paris S-G
353366,30000000,Benjamin Pavard,Inter,Serie A,2022,Bayern Munich
353892,4500000,Hiroki Ito,Bayern Munich,Bundesliga,2022,Stuttgart
353948,9000000,Lucas Tousart,Union Berlin,Bundesliga,2022,Hertha BSC
356141,22000000,Daichi Kamada,Crystal Palace,Premier League,2022,Eint Frankfurt
370789,4000000,Julian Ryerson,Dortmund,Bundesliga,2022,Union Berlin
401578,15000000,Exequiel Palacios,Leverkusen,Bundesliga,2022,Leverkusen
402008,24000000,Amadou Haidara,RB Leipzig,Bundesliga,2022,RB Leipzig
415912,15000000,Konstantinos Mavropanos,West Ham,Premier League,2022,Stuttgart
418560,150000000,Erling Haaland,Manchester City,Premier League,2022,Manchester City
423436,6500000,Santiago Ascacíbar,Cremonese,Serie A,2022,Cremonese
424204,70000000,Alphonso Davies,Bayern Munich,Bundesliga,2022,Bayern Munich
445939,6000000,Omar Marmoush,Manchester City,Premier League,2022,Wolfsburg
448177,2000000,Jessic Ngankam,Mainz 05,Bundesliga,2022,Hertha BSC
451276,28000000,Dominik Szoboszlai,Liverpool,Premier League,2022,RB Leipzig
454863,2000000,András Schäfer,Union Berlin,Bundesliga,2022,Union Berlin
467720,15000000,Youssoufa Moukoko,Nice,Ligue 1,2022,Dortmund
472249,7500000,Jan Thielmann,Köln,Bundesliga,2022,Köln
473050,7000000,Kevin Schade,Brentford,Premier League,2022,Brentford
484547,20000000,Jeremie Frimpong,Leverkusen,Bundesliga,2022,Leverkusen
504153,8000000,Joe Scally,Gladbach,Bundesliga,2022,Gladbach
524285,6500000,Luca Netz,Gladbach,Bundesliga,2022,Gladbach
532776,12000000,Amine Adli,Leverkusen,Bundesliga,2022,Leverkusen
564545,35000000,Edmond Tapsoba,Leverkusen,Bundesliga,2022,Leverkusen
569366,2000000,Enzo Millot,Stuttgart,Bundesliga,2022,Stuttgart
580195,65000000,Jamal Musiala,Bayern Munich,Bundesliga,2022,Bayern Munich
581678,80000000,Jude Bellingham,Real Madrid,La Liga,2022,Dortmund
598577,70000000,Florian Wirtz,Leverkusen,Bundesliga,2022,Leverkusen
616344,7000000,Tiago Tomás,Wolfsburg,Bundesliga,2022,Stuttgart
618425,2500000,Tanguy Coulibaly,Montpellier,Ligue 1,2022,Stuttgart
666234,22000000,Mohamed Simakan,RB Leipzig,Bundesliga,2022,RB Leipzig
670882,4000000,Jamie Gittens,Dortmund,Bundesliga,2022,Dortmund
711517,5000000,Kevin Paredes,Wolfsburg,Bundesliga,2022,Wolfsburg
822959,1000000,Tom Bischof,Hoffenheim,Bundesliga,2022,Hoffenheim
283871,150000,Florian Dietz,Köln,Bundesliga,2022,Köln
3333,2000000,James Milner,Brighton,Premier League,2022,Liverpool
8198,30000000,Cristiano Ronaldo,Manchester Utd,Premier League,2022,Manchester Utd
14086,1000000,Ashley Young,Everton,Premier League,2022,Aston Villa
294817,2500000,Thiago Silva,Chelsea,Premier League,2022,Chelsea
33713,1800000,Theo Walcott,Southampton,Premier League,2022,Southampton
43530,2000000,Adam Lallana,Southampton,Premier League,2022,Brighton
48280,4000000,Edinson Cavani,Valencia,La Liga,2022,Valencia
57500,9000000,César Azpilicueta,Atlético Madrid,La Liga,2022,Chelsea
60444,20000000,Thiago Alcántara,Liverpool,Premier League,2022,Liverpool
61592,1500000,James Tomkins,Crystal Palace,Premier League,2022,Crystal Palace
66934,4000000,Cheikhou Kouyaté,Nott'ham Forest,Premier League,2022,Nott'ham Forest
67063,4000000,Danny Welbeck,Brighton,Premier League,2022,Brighton
67420,4000000,Luke Ayling,Leeds United,Premier League,2022,Leeds United
68390,3000000,Séamus Coleman,Everton,Premier League,2022,Everton
69633,20000000,Christian Eriksen,Manchester Utd,Premier League,2022,Manchester Utd
74810,2500000,Ben Mee,Brentford,Premier League,2022,Brentford
75067,7000000,Liam Cooper,Leeds United,Premier League,2022,Leeds United
82873,6000000,Pascal Groß,Dortmund,Bundesliga,2022,Brighton
86202,40000000,Antonio Rüdiger,Real Madrid,La Liga,2022,Real Madrid
88755,85000000,Kevin De Bruyne,Manchester City,Premier League,2022,Manchester City
92572,2000000,Joel Ward,Crystal Palace,Premier League,2022,Crystal Palace
93720,15000000,Alexandre Lacazette,Lyon,Ligue 1,2022,Lyon
95424,18000000,Kyle Walker,Milan,Serie A,2022,Manchester City
95810,15000000,Kieran Trippier,Newcastle Utd,Premier League,2022,Newcastle Utd
108354,6000000,Jordan Ayew,Leicester City,Premier League,2022,Crystal Palace
111195,10000000,Joël Veltman,Brighton,Premier League,2022,Brighton
111455,20000000,Granit Xhaka,Leverkusen,Bundesliga,2022,Arsenal
121477,3000000,Craig Dawson,Wolves,Premier League,2022,West Ham
122153,48000000,Paul Pogba,Juventus,Serie A,2022,Juventus
450826,18000000,Callum Wilson,Newcastle Utd,Premier League,2022,Newcastle Utd
125314,7000000,Pontus Jansson,Brentford,Premier League,2022,Brentford
126664,25000000,Lucas Digne,Aston Villa,Premier League,2022,Aston Villa
127187,22000000,Abdoulaye Doucouré,Everton,Premier League,2022,Everton
128901,25000000,Conor Coady,Leicester City,Premier League,2022,Everton
130765,6000000,Stuart Armstrong,Southampton,Premier League,2022,Southampton
131978,12000000,Ross Barkley,Aston Villa,Premier League,2022,Nice
132098,90000000,Harry Kane,Bayern Munich,Bundesliga,2022,Tottenham
134294,20000000,Danny Ings,West Ham,Premier League,2022,West Ham
134425,70000000,Raheem Sterling,Arsenal,Premier League,2022,Chelsea
135343,7000000,Fabian Schär,Newcastle Utd,Premier League,2022,Newcastle Utd
139208,55000000,Virgil van Dijk,Liverpool,Premier League,2022,Liverpool
141660,18000000,Jesse Lingard,Nott'ham Forest,Premier League,2022,Nott'ham Forest
142310,6000000,Willy Boly,Nott'ham Forest,Premier League,2022,Nott'ham Forest
144028,20000000,Leandro Trossard,Arsenal,Premier League,2022,Arsenal
148153,20000000,Lewis Dunk,Brighton,Premier League,2022,Brighton
148368,12000000,Divock Origi,Nott'ham Forest,Premier League,2022,Milan
148455,90000000,Mohamed Salah,Liverpool,Premier League,2022,Liverpool
165793,12000000,Takumi Minamino,Monaco,Ligue 1,2022,Monaco
173504,22000000,James Tarkowski,Everton,Premier League,2022,Everton
175722,28000000,Eric Dier,Bayern Munich,Bundesliga,2022,Tottenham
176553,45000000,Aymeric Laporte,Manchester City,Premier League,2022,Manchester City
181579,32000000,James Ward-Prowse,West Ham,Premier League,2022,Southampton
182712,65000000,João Cancelo,Barcelona,La Liga,2022,Manchester City
183288,38000000,Luke Shaw,Manchester Utd,Premier League,2022,Manchester Utd
183334,16000000,Patrick Bamford,Leeds United,Premier League,2022,Leeds United
186590,28000000,John Stones,Manchester City,Premier League,2022,Manchester City
193116,32000000,John McGinn,Aston Villa,Premier League,2022,Aston Villa
196948,35000000,Andreas Christensen,Barcelona,La Liga,2022,Barcelona
197838,5000000,Jamie Vardy,Leicester City,Premier League,2022,Leicester City
199527,5000000,Jacob Murphy,Newcastle Utd,Premier League,2022,Newcastle Utd
200512,70000000,Sadio Mané,Bayern Munich,Bundesliga,2022,Bayern Munich
202886,20000000,Ruben Loftus-Cheek,Milan,Serie A,2022,Chelsea
203460,70000000,Jack Grealish,Manchester City,Premier League,2022,Manchester City
203853,25000000,Oleksandr Zinchenko,Arsenal,Premier League,2022,Arsenal
204294,2500000,Saman Ghoddos,Brentford,Premier League,2022,Brentford
207014,6000000,Will Hughes,Crystal Palace,Premier League,2022,Crystal Palace
209212,9000000,Solly March,Brighton,Premier League,2022,Brighton
212847,17000000,Adam Webster,Brighton,Premier League,2022,Brighton
217115,18000000,Neal Maupay,Marseille,Ligue 1,2022,Everton
670710,18000000,André Gomes,Lille,Ligue 1,2022,Lille
225083,40000000,N'Golo Kanté,Chelsea,Premier League,2022,Chelsea
225161,40000000,Rúben Neves,Wolves,Premier League,2022,Wolves
697714,60000000,Fabinho,Liverpool,Premier League,2022,Liverpool
230784,38000000,Thomas Partey,Arsenal,Premier League,2022,Arsenal
234803,65000000,Andrew Robertson,Liverpool,Premier League,2022,Liverpool
240306,85000000,Bruno Fernandes,Manchester Utd,Premier League,2022,Manchester Utd
241641,80000000,Bernardo Silva,Manchester City,Premier League,2022,Manchester City
242631,18000000,Alex Iwobi,Fulham,Premier League,2022,Everton
249565,55000000,Youri Tielemans,Aston Villa,Premier League,2022,Leicester City
253677,30000000,Tyrone Mings,Aston Villa,Premier League,2022,Aston Villa
255755,18000000,Alex Telles,Sevilla,La Liga,2022,Sevilla
258004,75000000,Rúben Dias,Manchester City,Premier League,2022,Manchester City
258883,4000000,Jonjoe Kenny,Hertha BSC,Bundesliga,2022,Hertha BSC
260827,25000000,Joachim Andersen,Fulham,Premier League,2022,Crystal Palace
262226,28000000,Timothy Castagne,Fulham,Premier League,2022,Leicester City
272622,10000000,Issa Diop,Fulham,Premier League,2022,Fulham
274839,60000000,Wilfred Ndidi,Leicester City,Premier League,2022,Leicester City
281404,7000000,Kenedy,Valladolid,La Liga,2022,Valladolid
282429,25000000,Sergio Reguilón,Tottenham,Premier League,2022,Atlético Madrid
286949,3000000,Adam Masina,Torino,Serie A,2022,Udinese
289446,20000000,Yerry Mina,Cagliari,Serie A,2022,Everton
290532,25000000,Saïd Benrahma,West Ham,Premier League,2022,West Ham
292417,22000000,Demarai Gray,Everton,Premier League,2022,Everton
294057,50000000,James Maddison,Tottenham,Premier League,2022,Leicester City
295330,20000000,Kelechi Iheanacho,Leicester City,Premier League,2022,Leicester City
297212,8000000,Joe Rodon,Tottenham,Premier League,2022,Rennes
300716,32000000,Kieran Tierney,Arsenal,Premier League,2022,Arsenal
309400,70000000,Kai Havertz,Arsenal,Premier League,2022,Chelsea
854853,18000000,Tom Davies,Sheffield Utd,Premier League,2022,Everton
314353,80000000,Trent Alexander-Arnold,Liverpool,Premier League,2022,Liverpool
