player_id,player,nation,squad,comp,season,age,born,ninety_mins_played,shot_creating_actions,sca_per_90,pass_live_sca,pass_dead_sca,take_on_sca,shot_sca,foul_drawn_sca,defensive_action_sca,goal_creating_actions,gca_per_90,pass_live_gca,pass_dead_gca,take_on_gca,shot_gca,foul_drawn_gca,defensive_action_gca,position,age_range,general_position,country,continent
503770,Folarin Balogun,USA,Monaco,Ligue 1,2023,22.0,2001.0,18.8,61,3.24,40,0,6,10,5,0,8,0.43,4,0,2,1,1,0,FW,20-24,Forward,United States,North America
292818,Jonathan Bamba,CIV,Celta Vigo,La Liga,2023,27.0,1996.0,22.0,79,3.58,65,0,6,2,6,0,4,0.18,4,0,0,0,0,0,"MF,FW",25-29,Midfielder,Ivory Coast,Africa
1178475,Mohamed Bamba,CIV,Lorient,Ligue 1,2023,21.0,2001.0,12.6,32,2.53,24,0,3,2,2,1,3,0.24,3,0,0,0,0,0,FW,20-24,Forward,Ivory Coast,Africa
545538,Lameck Banda,ZAM,Lecce,Serie A,2023,22.0,2001.0,15.0,62,4.14,30,4,15,11,1,1,3,0.2,2,1,0,0,0,0,FW,20-24,Forward,Zambia,Africa
533916,Shandon Baptiste,GRN,Brentford,Premier League,2023,25.0,1998.0,2.5,5,1.96,4,0,1,0,0,0,1,0.39,1,0,0,0,0,0,MF,25-29,Midfielder,Grenada,North America
849410,Valentn Barco,ARG,Brighton,Premier League,2023,19.0,2004.0,3.4,8,2.35,5,3,0,0,0,0,0,0.0,0,0,0,0,0,0,"DF,FW",Under 20,Defender,Argentina,South America
255942,Nicol Barella,ITA,Inter,Serie A,2023,26.0,1997.0,31.6,137,4.33,121,1,4,7,3,1,20,0.63,13,0,2,4,1,0,MF,25-29,Midfielder,Italy,Europe
131978,Ross Barkley,ENG,Luton Town,Premier League,2023,29.0,1993.0,29.1,104,3.58,67,11,14,6,3,3,11,0.38,6,2,1,1,1,0,MF,25-29,Midfielder,England,Europe
315332,Aymen Barkok,MAR,Mainz 05,Bundesliga,2023,25.0,1998.0,3.6,15,4.21,10,2,1,1,1,0,1,0.28,1,0,0,0,0,0,"MF,FW",25-29,Midfielder,Morocco,Africa
398065,Harvey Barnes,ENG,Newcastle Utd,Premier League,2023,25.0,1997.0,8.9,29,3.25,18,0,5,3,3,0,6,0.67,4,0,2,0,0,0,"FW,MF",25-29,Forward,England,Europe
671915,Enzo Barrenechea,ARG,Frosinone,Serie A,2023,22.0,2001.0,31.2,46,1.47,43,1,1,1,0,0,2,0.06,1,1,0,0,0,0,MF,20-24,Midfielder,Argentina,South America
334835,Toma Bai,CRO,Salernitana,Serie A,2023,26.0,1996.0,12.9,27,2.09,20,4,2,1,0,0,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Croatia,Europe
461883,Calvin Bassey,NGA,Fulham,Premier League,2023,23.0,1999.0,25.6,15,0.59,13,0,0,2,0,0,2,0.08,0,0,0,2,0,0,DF,20-24,Defender,Nigeria,Africa
315853,Alessandro Bastoni,ITA,Inter,Serie A,2023,24.0,1999.0,25.2,63,2.5,54,1,0,4,3,1,6,0.24,6,0,0,0,0,0,DF,20-24,Defender,Italy,Europe
257751,Simone Bastoni,ITA,Empoli,Serie A,2023,26.0,1996.0,8.3,22,2.66,14,7,0,1,0,0,0,0.0,0,0,0,0,0,0,"MF,DF",25-29,Midfielder,Italy,Europe
324278,Christoph Baumgartner,AUT,RB Leipzig,Bundesliga,2023,23.0,1999.0,12.9,45,3.5,31,0,3,5,5,1,5,0.39,3,0,0,1,1,0,"MF,FW",20-24,Midfielder,Austria,Europe
153427,Beb,CPV,Rayo Vallecano,La Liga,2023,33.0,1990.0,2.4,8,3.4,3,3,0,2,0,0,0,0.0,0,0,0,0,0,0,"MF,FW",30-34,Midfielder,Cape Verde,Africa
273669,Adrian Beck,GER,Heidenheim,Bundesliga,2023,26.0,1997.0,10.8,29,2.68,22,0,3,3,0,1,4,0.37,3,0,0,1,0,0,"MF,FW",25-29,Midfielder,Germany,Europe
188888,Sheraldo Becker,SUR,Real Sociedad,La Liga,2023,28.0,1995.0,8.6,19,2.22,14,1,1,3,0,0,5,0.58,4,0,0,1,0,0,"FW,MF",25-29,Forward,Suriname,South America
117432,Kevin Behrens,GER,Wolfsburg,Bundesliga,2023,32.0,1991.0,6.8,18,2.63,15,0,1,2,0,0,2,0.29,2,0,0,0,0,0,FW,30-34,Forward,Germany,Europe
170966,Jrmie Bela,ANG,Clermont Foot,Ligue 1,2023,30.0,1993.0,2.3,7,3.07,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,"MF,FW",30-34,Midfielder,Angola,Africa
278166,Amari'i Bell,JAM,Luton Town,Premier League,2023,29.0,1994.0,19.1,25,1.31,22,0,0,0,2,1,3,0.16,3,0,0,0,0,0,DF,25-29,Defender,Jamaica,North America
82350,Stefan Bell,GER,Mainz 05,Bundesliga,2023,31.0,1991.0,7.4,5,0.68,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0,DF,30-34,Defender,Germany,Europe
450050,Jean-Ricner Bellegarde,FRA,Wolves,Premier League,2023,25.0,1998.0,10.6,30,2.81,20,2,6,1,1,0,2,0.19,1,0,1,0,0,0,"MF,FW",25-29,Midfielder,France,Europe
581678,Jude Bellingham,ENG,Real Madrid,La Liga,2023,20.0,2003.0,25.7,99,3.85,82,0,8,4,5,0,13,0.51,10,0,1,2,0,0,MF,20-24,Midfielder,England,Europe
628366,Lucas Beltrn,ARG,Fiorentina,Serie A,2023,22.0,2001.0,18.8,56,2.98,39,0,2,8,6,1,10,0.53,5,0,1,3,1,0,"FW,MF",20-24,Forward,Argentina,South America
810895,Eliesse Ben Seghir,MAR,Monaco,Ligue 1,2023,18.0,2005.0,4.8,20,4.21,12,0,2,1,5,0,5,1.05,2,0,1,0,2,0,"MF,FW",Under 20,Midfielder,Morocco,Africa
146854,Wissam Ben Yedder,FRA,Monaco,Ligue 1,2023,32.0,1990.0,25.7,74,2.88,62,0,3,7,1,1,8,0.31,8,0,0,0,0,0,FW,30-34,Forward,France,Europe
351816,Ismal Bennacer,ALG,Milan,Serie A,2023,25.0,1997.0,12.8,38,2.97,27,4,3,2,1,1,3,0.23,3,0,0,0,0,0,MF,25-29,Midfielder,Algeria,Africa
290532,Sad Benrahma,ALG,West Ham,Premier League,2023,27.0,1995.0,6.9,26,3.77,23,0,3,0,0,0,1,0.15,1,0,0,0,0,0,"FW,MF",25-29,Forward,Algeria,Africa
245537,Nabil Bentaleb,ALG,Lille,Ligue 1,2023,28.0,1994.0,21.9,38,1.74,34,2,0,0,1,1,5,0.23,5,0,0,0,0,0,MF,25-29,Midfielder,Algeria,Africa
872171,Lucas Beraldo,BRA,Paris S-G,Ligue 1,2023,19.0,2003.0,11.2,14,1.25,13,1,0,0,0,0,1,0.09,1,0,0,0,0,0,DF,Under 20,Defender,Brazil,South America
177843,Domenico Berardi,ITA,Sassuolo,Serie A,2023,28.0,1994.0,15.9,64,4.02,49,2,2,7,3,1,5,0.31,3,0,0,1,1,0,FW,25-29,Forward,Italy,Europe
719646,Bernardo,BRA,Bochum,Bundesliga,2023,28.0,1995.0,32.5,46,1.42,32,3,1,4,4,2,4,0.12,2,0,0,2,0,0,DF,25-29,Defender,Brazil,South America
125685,Luke Berry,ENG,Luton Town,Premier League,2023,31.0,1992.0,3.6,6,1.67,2,1,1,2,0,0,1,0.28,0,0,1,0,0,0,"MF,DF",30-34,Midfielder,England,Europe
433984,Sam Beukema,NED,Bologna,Serie A,2023,24.0,1998.0,28.3,21,0.74,19,0,0,2,0,0,1,0.04,1,0,0,0,0,0,DF,20-24,Defender,Netherlands,Europe
649016,El Bilal Tour,MLI,Atalanta,Serie A,2023,21.0,2001.0,4.4,10,2.28,8,0,0,1,1,0,3,0.69,2,0,0,0,1,0,FW,20-24,Forward,Mali,Africa
320411,Philip Billing,DEN,Bournemouth,Premier League,2023,27.0,1996.0,15.5,46,2.96,40,2,1,2,1,0,5,0.32,5,0,0,0,0,0,MF,25-29,Midfielder,Denmark,Europe
124555,Cristiano Biraghi,ITA,Fiorentina,Serie A,2023,30.0,1992.0,26.2,77,2.94,37,35,3,0,1,1,11,0.42,3,6,2,0,0,0,DF,30-34,Defender,Italy,Europe
461019,Samuele Birindelli,ITA,Monza,Serie A,2023,24.0,1999.0,22.4,43,1.92,35,0,1,4,3,0,4,0.18,4,0,0,0,0,0,DF,20-24,Defender,Italy,Europe
822959,Tom Bischof,GER,Hoffenheim,Bundesliga,2023,18.0,2005.0,2.0,7,3.48,4,2,0,1,0,0,2,0.99,2,0,0,0,0,0,"MF,FW",Under 20,Midfielder,Germany,Europe
410425,Yves Bissouma,MLI,Tottenham,Premier League,2023,26.0,1996.0,23.0,44,1.91,35,2,3,0,0,4,3,0.13,3,0,0,0,0,0,MF,25-29,Midfielder,Mali,Africa
93844,Leonardo Bittencourt,GER,Werder Bremen,Bundesliga,2023,29.0,1993.0,17.5,46,2.63,43,0,0,2,1,0,3,0.17,2,0,0,0,1,0,MF,25-29,Midfielder,Germany,Europe
288225,Ludovic Blas,FRA,Rennes,Ligue 1,2023,25.0,1997.0,17.4,45,2.59,28,5,6,5,1,0,6,0.35,3,0,0,2,1,0,"FW,MF",25-29,Forward,France,Europe
236041,Alexis Blin,FRA,Lecce,Serie A,2023,26.0,1996.0,18.2,31,1.7,26,1,0,2,1,1,4,0.22,2,0,0,1,1,0,MF,25-29,Midfielder,France,Europe
12282,Daley Blind,NED,Girona,La Liga,2023,33.0,1990.0,33.0,48,1.45,41,2,3,1,0,1,5,0.15,4,0,0,0,0,1,DF,30-34,Defender,Netherlands,Europe
412932,Myron Boadu,NED,Monaco,Ligue 1,2023,22.0,2001.0,0.9,1,1.06,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,FW,20-24,Forward,Netherlands,Europe
465717,Jayden Bogle,ENG,Sheffield Utd,Premier League,2023,23.0,2000.0,31.0,33,1.07,26,1,3,1,2,0,1,0.03,0,0,0,1,0,0,DF,20-24,Defender,England,Europe
441515,Daniel Boloca,ROU,Sassuolo,Serie A,2023,24.0,1998.0,22.5,52,2.32,46,0,6,0,0,0,4,0.18,4,0,0,0,0,0,MF,20-24,Midfielder,Romania,Europe
142310,Willy Boly,CIV,Nott'ham Forest,Premier League,2023,32.0,1991.0,16.0,16,1.0,14,0,0,2,0,0,2,0.13,2,0,0,0,0,0,DF,30-34,Defender,Ivory Coast,Africa
57280,Giacomo Bonaventura,ITA,Fiorentina,Serie A,2023,33.0,1989.0,25.3,83,3.28,70,3,1,4,5,0,5,0.2,5,0,0,0,0,0,MF,30-34,Midfielder,Italy,Europe
241527,Federico Bonazzoli,ITA,Hellas Verona,Serie A,2023,26.0,1997.0,11.3,26,2.3,22,0,0,4,0,0,3,0.27,3,0,0,0,0,0,"FW,MF",25-29,Forward,Italy,Europe
659516,Warren Bondo,FRA,Monza,Serie A,2023,19.0,2003.0,16.4,30,1.83,21,0,2,4,1,2,4,0.24,3,0,0,1,0,0,MF,Under 20,Midfielder,France,Europe
656681,Victor Boniface,NGA,Leverkusen,Bundesliga,2023,22.0,2000.0,17.2,57,3.32,29,0,21,3,3,1,15,0.87,9,0,4,1,1,0,FW,20-24,Forward,Nigeria,Africa
557939,Neto Borges,BRA,Clermont Foot,Ligue 1,2023,26.0,1996.0,28.0,50,1.79,37,5,2,2,3,1,3,0.11,1,0,0,0,2,0,DF,25-29,Defender,Brazil,South America
338629,Sebastiaan Bornauw,BEL,Wolfsburg,Bundesliga,2023,24.0,1999.0,15.9,5,0.31,2,0,0,1,1,1,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Belgium,Europe
323831,Rafael Borr,COL,Werder Bremen,Bundesliga,2023,27.0,1995.0,11.0,22,2.0,19,0,0,2,1,0,2,0.18,1,0,0,0,1,0,FW,25-29,Forward,Colombia,South America
361093,Sven Botman,NED,Newcastle Utd,Premier League,2023,23.0,2000.0,15.3,14,0.92,12,0,0,2,0,0,3,0.2,3,0,0,0,0,0,DF,20-24,Defender,Netherlands,Europe
707242,Badredine Bouanani,ALG,Nice,Ligue 1,2023,18.0,2004.0,1.8,10,5.59,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,FW,Under 20,Forward,Algeria,Africa
560593,Hicham Boudaoui,ALG,Nice,Ligue 1,2023,23.0,1999.0,17.9,47,2.62,35,2,2,5,3,0,3,0.17,3,0,0,0,0,0,MF,20-24,Midfielder,Algeria,Africa
266359,Benjamin Bourigeaud,FRA,Rennes,Ligue 1,2023,29.0,1994.0,26.9,113,4.19,70,34,2,7,0,0,14,0.52,11,1,0,2,0,0,"MF,FW",25-29,Midfielder,France,Europe
562049,Edoardo Bove,ITA,Roma,Serie A,2023,21.0,2002.0,19.8,40,2.02,34,0,1,0,5,0,2,0.1,2,0,0,0,0,0,MF,20-24,Midfielder,Italy,Europe
314875,Jarrod Bowen,ENG,West Ham,Premier League,2023,26.0,1996.0,33.5,81,2.42,55,7,6,5,6,2,12,0.36,9,1,0,1,0,1,FW,25-29,Forward,England,Europe
334222,Lucas Boy,ARG,Granada,La Liga,2023,27.0,1996.0,28.2,78,2.76,58,1,10,7,1,1,8,0.28,6,0,2,0,0,0,FW,25-29,Forward,Argentina,South America
357796,Domagoj Bradari,CRO,Salernitana,Serie A,2023,23.0,1999.0,30.5,61,2.0,46,9,1,1,2,2,3,0.1,3,0,0,0,0,0,DF,20-24,Defender,Croatia,Europe
187492,Julian Brandt,GER,Dortmund,Bundesliga,2023,27.0,1996.0,24.7,133,5.38,78,43,7,4,0,1,17,0.69,9,6,1,1,0,0,"MF,FW",25-29,Midfielder,Germany,Europe
661053,Jarrad Branthwaite,ENG,Everton,Premier League,2023,21.0,2002.0,34.6,25,0.72,20,0,0,1,3,1,4,0.12,3,0,0,0,1,0,DF,20-24,Defender,England,Europe
485960,Lilian Brassier,FRA,Brest,Ligue 1,2023,23.0,1999.0,29.7,18,0.61,14,0,1,0,1,2,2,0.07,1,0,0,0,1,0,DF,20-24,Defender,France,Europe
973703,Brenner,BRA,Udinese,Serie A,2023,23.0,2000.0,2.1,5,2.38,3,0,0,1,1,0,0,0.0,0,0,0,0,0,0,"MF,FW",20-24,Midfielder,Brazil,South America
746739,Andre Brooks,ENG,Sheffield Utd,Premier League,2023,19.0,2003.0,10.4,9,0.86,6,0,2,1,0,0,0,0.0,0,0,0,0,0,0,"MF,DF",Under 20,Midfielder,England,Europe
277033,David Brooks,WAL,Bournemouth,Premier League,2023,26.0,1997.0,3.1,20,6.41,16,1,1,1,1,0,3,0.96,2,0,1,0,0,0,"FW,MF",25-29,Forward,Wales,Europe
124732,John Brooks,USA,Hoffenheim,Bundesliga,2023,30.0,1993.0,17.1,9,0.53,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,United States,North America
406973,Moritz Broschinski,GER,Bochum,Bundesliga,2023,22.0,2000.0,13.9,34,2.46,25,0,2,6,0,1,7,0.51,5,0,1,1,0,0,FW,20-24,Forward,Germany,Europe
469958,Jacob Brown,SCO,Luton Town,Premier League,2023,25.0,1998.0,11.3,15,1.33,10,0,1,1,3,0,0,0.0,0,0,0,0,0,0,"MF,FW",25-29,Midfielder,Scotland,Europe
293569,Josh Brownhill,ENG,Burnley,Premier League,2023,27.0,1995.0,25.0,70,2.8,43,19,1,3,3,1,6,0.24,5,1,0,0,0,0,MF,25-29,Midfielder,England,Europe
293281,Jacob Bruun Larsen,DEN,Burnley,Premier League,2023,24.0,1998.0,13.9,46,3.31,32,11,1,1,1,0,0,0.0,0,0,0,0,0,0,"MF,FW",20-24,Midfielder,Denmark,Europe
638793,Tajon Buchanan,CAN,Inter,Serie A,2023,24.0,1999.0,1.8,6,3.35,4,0,0,2,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Canada,North America
46413,Ante Budimir,CRO,Osasuna,La Liga,2023,32.0,1991.0,27.1,42,1.55,21,1,3,7,8,2,5,0.18,2,0,0,1,2,0,FW,30-34,Forward,Croatia,Europe
983989,Facundo Buonanotte,ARG,Brighton,Premier League,2023,18.0,2004.0,15.2,38,2.51,26,1,2,3,5,1,2,0.13,2,0,0,0,0,0,"FW,MF",Under 20,Forward,Argentina,South America
386446,Alessandro Buongiorno,ITA,Torino,Serie A,2023,24.0,1999.0,28.1,22,0.78,17,0,0,1,1,3,1,0.04,0,0,0,0,1,0,DF,20-24,Defender,Italy,Europe
333647,Jonathan Burkardt,GER,Mainz 05,Bundesliga,2023,23.0,2000.0,17.1,41,2.4,24,0,3,5,9,0,3,0.18,2,0,1,0,0,0,"FW,MF",20-24,Forward,Germany,Europe
134270,Dan Burn,ENG,Newcastle Utd,Premier League,2023,31.0,1992.0,30.3,27,0.89,22,2,1,2,0,0,4,0.13,3,0,0,1,0,0,DF,30-34,Defender,England,Europe
258039,Aurlio Buta,POR,Eint Frankfurt,Bundesliga,2023,26.0,1997.0,19.4,34,1.75,29,1,1,2,1,0,4,0.21,3,0,0,1,0,0,"DF,MF",25-29,Defender,Portugal,Europe
113707,Rmy Cabella,FRA,Lille,Ligue 1,2023,33.0,1990.0,16.4,76,4.64,47,16,2,5,2,4,10,0.61,4,2,0,2,1,1,"FW,MF",30-34,Forward,France,Europe
469211,Liberato Cacace,NZL,Empoli,Serie A,2023,22.0,2000.0,21.2,42,1.97,26,12,2,2,0,0,2,0.09,2,0,0,0,0,0,DF,20-24,Defender,New Zealand,Oceania
453016,Anthony Caci,FRA,Mainz 05,Bundesliga,2023,26.0,1997.0,27.6,59,2.14,45,6,3,4,1,0,8,0.29,8,0,0,0,0,0,DF,25-29,Defender,France,Europe
687626,Moiss Caicedo,ECU,Chelsea,Premier League,2023,21.0,2001.0,31.8,66,2.07,52,0,3,1,6,4,12,0.38,11,0,0,0,0,1,MF,20-24,Midfielder,Ecuador,South America
123275,Tom Cairney,SCO,Fulham,Premier League,2023,32.0,1991.0,16.5,71,4.3,62,2,2,2,1,2,13,0.79,11,0,1,0,1,0,MF,30-34,Midfielder,Scotland,Europe
468066,Jens Cajuste,SWE,Napoli,Serie A,2023,23.0,1999.0,11.3,37,3.28,31,0,4,1,0,1,5,0.44,4,0,0,0,0,1,MF,20-24,Midfielder,Sweden,Europe
262523,Davide Calabria,ITA,Milan,Serie A,2023,26.0,1996.0,24.3,34,1.4,32,0,0,0,1,1,6,0.25,6,0,0,0,0,0,DF,25-29,Defender,Italy,Europe
88680,Luca Caldirola,ITA,Monza,Serie A,2023,32.0,1991.0,23.8,14,0.59,13,0,0,0,0,1,1,0.04,1,0,0,0,0,0,DF,30-34,Defender,Italy,Europe
126414,Hakan alhanolu,TUR,Inter,Serie A,2023,29.0,1994.0,28.4,107,3.77,63,39,0,4,0,1,10,0.35,7,3,0,0,0,0,MF,25-29,Midfielder,Turkey,Asia
306024,Dominic Calvert-Lewin,ENG,Everton,Premier League,2023,26.0,1997.0,24.1,54,2.24,37,0,4,7,4,2,6,0.25,3,0,0,3,0,0,FW,25-29,Forward,England,Europe
918969,Lamine Camara,SEN,Metz,Ligue 1,2023,19.0,2004.0,25.1,70,2.8,32,26,3,4,2,3,11,0.44,6,3,1,0,0,1,MF,Under 20,Midfielder,Senegal,Africa
543382,Mohamed Camara,MLI,Monaco,Ligue 1,2023,23.0,2000.0,11.5,41,3.57,37,0,1,1,1,1,7,0.61,7,0,0,0,0,0,MF,20-24,Midfielder,Mali,Africa
640428,Eduardo Camavinga,FRA,Real Madrid,La Liga,2023,20.0,2002.0,20.2,58,2.87,45,0,3,1,4,5,6,0.3,5,0,1,0,0,0,"MF,DF",20-24,Midfielder,France,Europe
459151,Nicol Cambiaghi,ITA,Empoli,Serie A,2023,22.0,2000.0,28.4,92,3.24,57,6,4,6,18,1,4,0.14,2,0,0,0,2,0,"FW,MF",20-24,Forward,Italy,Europe
459658,Andrea Cambiaso,ITA,Juventus,Serie A,2023,23.0,2000.0,26.4,78,2.96,62,5,4,3,3,1,5,0.19,5,0,0,0,0,0,"DF,FW",20-24,Defender,Italy,Europe
119296,Emre Can,GER,Dortmund,Bundesliga,2023,29.0,1994.0,21.7,44,2.03,38,1,0,2,1,2,4,0.18,4,0,0,0,0,0,"MF,DF",25-29,Midfielder,Germany,Europe
182712,Joo Cancelo,POR,Barcelona,La Liga,2023,29.0,1994.0,27.8,79,2.84,70,1,6,0,1,1,8,0.29,7,0,1,0,0,0,DF,25-29,Defender,Portugal,Europe
520530,Fali Cand,GNB,Metz,Ligue 1,2023,25.0,1998.0,20.5,17,0.83,10,1,2,2,1,1,3,0.15,1,0,0,1,1,0,DF,25-29,Defender,Guinea-Bissau,Africa
25488,Antonio Candreva,ITA,Salernitana,Serie A,2023,36.0,1987.0,30.6,119,3.89,72,30,6,10,1,0,13,0.43,8,2,1,2,0,0,"MF,FW",35-39,Midfielder,Italy,Europe
63494,tienne Capoue,FRA,Villarreal,La Liga,2023,35.0,1988.0,16.2,32,1.98,26,0,2,1,3,0,4,0.25,2,0,1,0,1,0,MF,35-39,Midfielder,France,Europe
84765,Francesco Caputo,ITA,Empoli,Serie A,2023,35.0,1987.0,14.1,26,1.85,22,0,0,4,0,0,0,0.0,0,0,0,0,0,0,FW,35-39,Forward,Italy,Europe
481834,Andrea Carboni,ITA,Monza,Serie A,2023,22.0,2001.0,16.5,17,1.03,16,0,0,0,0,1,1,0.06,1,0,0,0,0,0,DF,20-24,Defender,Italy,Europe
689505,Johnny Cardoso,USA,Betis,La Liga,2023,21.0,2001.0,14.8,21,1.42,16,0,1,0,1,3,5,0.34,3,0,0,0,1,1,MF,20-24,Midfielder,United States,North America
140776,Yannick Carrasco,BEL,Atltico Madrid,La Liga,2023,29.0,1993.0,2.5,7,2.85,4,1,1,0,1,0,1,0.41,1,0,0,0,0,0,DF,25-29,Defender,Belgium,Europe
100131,William Carvalho,POR,Betis,La Liga,2023,31.0,1992.0,7.6,18,2.38,17,0,0,1,0,0,4,0.53,3,0,0,1,0,0,MF,30-34,Midfielder,Portugal,Europe
389837,Nicol Casale,ITA,Lazio,Serie A,2023,25.0,1998.0,17.3,12,0.69,9,0,0,3,0,0,1,0.06,0,0,0,1,0,0,DF,25-29,Defender,Italy,Europe
16306,Casemiro,BRA,Manchester Utd,Premier League,2023,31.0,1992.0,22.0,41,1.86,35,2,0,3,1,0,4,0.18,4,0,0,0,0,0,"MF,DF",30-34,Midfielder,Brazil,South America
763182,Josu Casimir,FRA,Le Havre,Ligue 1,2023,21.0,2001.0,22.4,52,2.32,42,0,4,2,4,0,7,0.31,5,0,1,0,1,0,"FW,DF",20-24,Forward,France,Europe
398030,Giuseppe Caso,ITA,Frosinone,Serie A,2023,24.0,1998.0,4.6,12,2.59,5,1,2,1,3,0,2,0.43,0,1,0,0,1,0,"FW,MF",20-24,Forward,Italy,Europe
467632,Cristian Csseres Jr.,VEN,Toulouse,Ligue 1,2023,23.0,2000.0,21.6,37,1.71,26,5,1,2,0,3,4,0.18,4,0,0,0,0,0,MF,20-24,Midfielder,Venezuela,South America
262226,Timothy Castagne,BEL,Fulham,Premier League,2023,27.0,1995.0,29.3,50,1.71,39,2,4,4,0,1,2,0.07,2,0,0,0,0,0,DF,25-29,Defender,Belgium,Europe
182875,Jean-Charles Castelletto,CMR,Nantes,Ligue 1,2023,28.0,1995.0,27.4,25,0.91,23,0,1,0,1,0,1,0.04,1,0,0,0,0,0,DF,25-29,Defender,Cameroon,Africa
849520,Santiago Castro,ARG,Bologna,Serie A,2023,18.0,2004.0,2.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,FW,Under 20,Forward,Argentina,South America
303116,Gaetano Castrovilli,ITA,Fiorentina,Serie A,2023,26.0,1997.0,4.1,10,2.45,9,0,0,0,1,0,4,0.98,3,0,0,0,1,0,"FW,MF",25-29,Forward,Italy,Europe
199733,Danilo Cataldi,ITA,Lazio,Serie A,2023,28.0,1994.0,15.1,23,1.52,15,6,2,0,0,0,1,0.07,1,0,0,0,0,0,MF,25-29,Midfielder,Italy,Europe
149716,Ivan Cavaleiro,POR,Lille,Ligue 1,2023,29.0,1993.0,8.6,18,2.1,12,3,1,1,1,0,1,0.12,1,0,0,0,0,0,FW,25-29,Forward,Portugal,Europe
251075,Zeki elik,TUR,Roma,Serie A,2023,26.0,1997.0,7.5,19,2.54,15,1,1,0,0,2,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Turkey,Asia
197751,Alberto Cerri,ITA,Empoli,Serie A,2023,27.0,1996.0,6.1,8,1.32,6,0,0,2,0,0,1,0.16,0,0,0,1,0,0,FW,25-29,Forward,Italy,Europe
341110,Franco Cervi,ARG,Celta Vigo,La Liga,2023,29.0,1994.0,6.1,18,2.98,13,0,0,3,1,1,3,0.5,2,0,0,1,0,0,"MF,DF",25-29,Midfielder,Argentina,South America
346314,Trevoh Chalobah,ENG,Chelsea,Premier League,2023,24.0,1999.0,10.6,5,0.47,5,0,0,0,0,0,1,0.09,1,0,0,0,0,0,DF,20-24,Defender,England,Europe
250779,Brendan Chardonnet,FRA,Brest,Ligue 1,2023,28.0,1994.0,33.0,28,0.85,24,1,0,2,1,0,4,0.12,2,0,0,1,1,0,DF,25-29,Defender,France,Europe
521407,Walid Cheddira,MAR,Frosinone,Serie A,2023,25.0,1998.0,23.6,38,1.61,24,0,1,5,8,0,6,0.25,4,0,0,1,1,0,FW,25-29,Forward,Morocco,Africa
341092,Federico Chiesa,ITA,Juventus,Serie A,2023,25.0,1997.0,24.4,117,4.79,70,17,14,7,8,1,9,0.37,5,0,2,0,2,0,FW,25-29,Forward,Italy,Europe
316125,Ben Chilwell,ENG,Chelsea,Premier League,2023,26.0,1996.0,8.4,22,2.62,11,8,0,1,2,0,2,0.24,1,0,0,1,0,0,DF,25-29,Defender,England,Europe
724783,Tawanda Chirewa,ZIM,Wolves,Premier League,2023,19.0,2003.0,1.6,3,1.86,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"MF,FW",Under 20,Midfielder,Zimbabwe,Africa
344830,Tahith Chong,NED,Luton Town,Premier League,2023,23.0,1999.0,22.0,49,2.22,31,0,3,2,11,2,4,0.18,2,0,0,2,0,0,"MF,FW",20-24,Midfielder,Netherlands,Europe
624037,Joris Chotard,FRA,Montpellier,Ligue 1,2023,21.0,2001.0,28.7,46,1.6,38,2,0,2,2,2,4,0.14,4,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
196948,Andreas Christensen,DEN,Barcelona,La Liga,2023,27.0,1996.0,22.0,28,1.27,25,0,0,2,0,1,3,0.14,2,0,0,1,0,0,"DF,MF",25-29,Defender,Denmark,Europe
188077,Ryan Christie,SCO,Bournemouth,Premier League,2023,28.0,1995.0,32.3,117,3.62,88,8,7,5,6,3,6,0.19,5,1,0,0,0,0,MF,25-29,Midfielder,Scotland,Europe
659459,Carney Chukwuemeka,ENG,Chelsea,Premier League,2023,19.0,2003.0,2.5,9,3.57,7,0,1,1,0,0,4,1.59,2,0,1,1,0,0,"MF,FW",Under 20,Midfielder,England,Europe
401922,Samuel Chukwueze,NGA,Milan,Serie A,2023,24.0,1999.0,11.3,48,4.25,32,0,9,5,2,0,7,0.62,5,0,1,1,0,0,FW,20-24,Forward,Nigeria,Africa
525578,Path Ciss,SEN,Rayo Vallecano,La Liga,2023,29.0,1994.0,18.5,29,1.57,17,0,3,1,5,3,2,0.11,1,0,0,0,1,0,MF,25-29,Midfielder,Senegal,Africa
575693,Ibrahim Cissoko,NED,Toulouse,Ligue 1,2023,20.0,2003.0,2.7,15,5.58,9,0,5,0,0,1,1,0.37,1,0,0,0,0,0,"FW,MF",20-24,Forward,Netherlands,Europe
