player_id,player,nation,squad,comp,season,age,born,ninety_mins_played,passes_completed,passes_attempted,pass_completion_pct,total_pass_distance,progressive_pass_distance,short_passes_completed,short_passes_attempted,short_pass_completion_pct,medium_passes_completed,medium_passes_attempted,medium_pass_completion_pct,long_passes_completed,long_passes_attempted,long_pass_completion_pct,assists,xag,xa,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age_range,general_position,country,continent
165793,Takumi Minamino,JPN,Liverpool,Premier League,2019,24.0,1995.0,2.8,96,108,88.9,1240,174,59,64,92.2,28,30,93.3,4,6,66.7,0,0.0,0.1,0.0,1,4,3,1,4,"FW,MF",20-24,Forward,Japan,Asia
253677,Tyrone Mings,ENG,Aston Villa,Premier League,2019,26.0,1993.0,32.2,1085,1400,77.5,23447,8852,290,329,88.1,624,680,91.8,158,355,44.5,2,0.7,0.4,1.3,7,57,4,1,60,DF,25-29,Defender,England,Europe
35747,Simone Missiroli,ITA,SPAL,Serie A,2019,33.0,1986.0,31.1,1219,1456,83.7,19621,6267,614,690,89.0,510,597,85.4,67,115,58.3,0,1.2,1.5,-1.2,17,143,16,1,153,MF,30-34,Midfielder,Italy,Europe
50512,Anthony Modeste,FRA,Kln,Bundesliga,2019,31.0,1988.0,12.6,126,232,54.3,1869,399,69,108,63.9,42,83,50.6,8,19,42.1,1,0.6,0.5,0.4,3,9,4,0,16,FW,30-34,Forward,France,Europe
5017,Niklas Moisander,FIN,Werder Bremen,Bundesliga,2019,33.0,1985.0,22.0,1355,1568,86.4,26446,10011,470,516,91.1,724,792,91.4,153,232,65.9,0,0.2,0.8,-0.2,5,97,10,1,133,DF,30-34,Defender,Finland,Europe
222859,Florent Mollet,FRA,Montpellier,Ligue 1,2019,27.0,1991.0,18.7,682,887,76.9,11915,3168,344,387,88.9,237,287,82.6,83,161,51.6,3,5.1,3.6,-2.1,43,65,13,4,84,"MF,FW",25-29,Midfielder,France,Europe
127182,Thomas Monconduit,FRA,Amiens,Ligue 1,2019,28.0,1991.0,15.2,545,729,74.8,9805,3681,256,297,86.2,197,244,80.7,73,135,54.1,0,0.4,0.7,-0.4,10,72,3,0,85,MF,25-29,Midfielder,France,Europe
381362,Wesley Moraes,BRA,Aston Villa,Premier League,2019,22.0,1996.0,19.8,265,379,69.9,3721,584,164,217,75.6,66,89,74.2,18,26,69.2,1,1.0,0.7,0.0,11,17,1,0,21,FW,20-24,Forward,Brazil,South America
58500,Alfredo Morales,USA,Dsseldorf,Bundesliga,2019,29.0,1990.0,19.2,411,594,69.2,6988,2236,202,268,75.4,149,207,72.0,47,69,68.1,2,0.9,0.7,1.1,10,50,10,2,76,MF,25-29,Midfielder,United States,North America
23960,Jrmy Morel,MAD,Rennes,Ligue 1,2019,35.0,1984.0,20.1,858,1039,82.6,16012,6756,353,398,88.7,397,449,88.4,97,152,63.8,0,0.9,0.5,-0.9,8,59,5,3,61,DF,35-39,Defender,Madagascar,Africa
10003,Wes Morgan,JAM,Leicester City,Premier League,2019,35.0,1984.0,4.8,218,247,88.3,3889,1171,77,87,88.5,127,137,92.7,12,16,75.0,0,0.0,0.0,0.0,0,1,0,0,3,DF,35-39,Defender,Jamaica,North America
427161,Lebo Mothiba,RSA,Strasbourg,Ligue 1,2019,23.0,1996.0,11.6,192,235,81.7,2372,277,126,139,90.6,42,53,79.2,6,11,54.5,3,1.7,1.2,1.3,10,6,8,0,16,FW,20-24,Forward,South Africa,Africa
77100,Lucas Moura,BRA,Tottenham,Premier League,2019,26.0,1992.0,24.9,575,802,71.7,7257,2049,379,457,82.9,141,214,65.9,17,37,45.9,4,3.2,2.5,0.8,34,41,32,1,69,"FW,MF",25-29,Forward,Brazil,South America
461906,Joo Moutinho,POR,Wolves,Premier League,2019,32.0,1986.0,34.5,1647,2071,79.5,32707,8779,584,665,87.8,729,850,85.8,274,436,62.8,6,7.9,6.0,-1.9,77,155,29,11,216,MF,30-34,Midfielder,Portugal,Europe
348026,Nordi Mukiele,FRA,RB Leipzig,Bundesliga,2019,21.0,1997.0,19.8,989,1288,76.8,15139,6083,490,583,84.0,365,449,81.3,71,117,60.7,1,1.3,2.1,-0.3,14,59,20,4,99,"DF,FW",20-24,Defender,France,Europe
58358,Thomas Mller,GER,Bayern Munich,Bundesliga,2019,29.0,1989.0,25.1,1012,1365,74.1,15671,4036,520,623,83.5,356,468,76.1,79,136,58.1,21,14.8,13.0,6.2,83,95,69,28,164,"MF,FW",25-29,Midfielder,Germany,Europe
289061,Alessandro Murgia,ITA,SPAL,Serie A,2019,22.0,1996.0,19.4,698,840,83.1,10679,3287,385,420,91.7,245,292,83.9,49,98,50.0,1,2.0,1.8,-1.0,30,66,6,3,58,MF,20-24,Midfielder,Italy,Europe
119228,Luis Muriel,COL,Atalanta,Serie A,2019,28.0,1991.0,14.0,360,524,68.7,5166,1312,207,259,79.9,97,150,64.7,26,53,49.1,1,5.4,2.7,-4.4,36,28,25,3,55,FW,25-29,Forward,Colombia,South America
45693,Glenn Murray,ENG,Brighton,Premier League,2019,35.0,1983.0,8.9,104,173,60.1,1414,257,69,95,72.6,29,48,60.4,3,8,37.5,1,0.7,0.5,0.3,3,7,3,0,15,FW,35-39,Forward,England,Europe
171399,Nicola Murru,ITA,Sampdoria,Serie A,2019,24.0,1994.0,25.1,674,1055,63.9,12119,5736,316,374,84.5,275,423,65.0,73,194,37.6,0,1.0,1.9,-1.0,17,68,25,15,95,DF,20-24,Defender,Italy,Europe
88590,Shkodran Mustafi,GER,Arsenal,Premier League,2019,27.0,1992.0,13.4,693,848,81.7,14566,4890,172,212,81.1,424,469,90.4,94,144,65.3,1,0.4,0.1,0.6,3,48,1,1,61,DF,25-29,Defender,Germany,Europe
342209,Kvin N'Doram,FRA,Metz,Ligue 1,2019,23.0,1996.0,18.3,802,905,88.6,13197,3904,385,424,90.8,325,346,93.9,68,90,75.6,0,0.3,0.4,-0.3,6,51,5,0,86,MF,20-24,Midfielder,France,Europe
315063,Nahitan Nndez,URU,Cagliari,Serie A,2019,23.0,1995.0,32.2,1003,1349,74.4,16705,5277,514,589,87.3,362,473,76.5,97,184,52.7,3,4.4,3.8,-1.4,36,98,44,18,134,"MF,DF",20-24,Midfielder,Uruguay,South America
274839,Wilfred Ndidi,NGA,Leicester City,Premier League,2019,22.0,1996.0,29.7,1421,1674,84.9,23571,5950,670,768,87.2,575,639,90.0,121,166,72.9,1,0.6,0.6,0.4,15,145,3,0,109,MF,20-24,Midfielder,Nigeria,Africa
287717,Emanuele Ndoj,ALB,Brescia,Serie A,2019,22.0,1996.0,6.2,163,216,75.5,2874,699,73,86,84.9,55,68,80.9,25,35,71.4,0,0.2,0.2,-0.2,7,9,8,1,27,MF,20-24,Midfielder,Albania,Europe
54581,Ilija Nestorovski,MKD,Udinese,Serie A,2019,29.0,1990.0,13.9,278,392,70.9,3960,850,163,193,84.5,81,111,73.0,19,33,57.6,1,1.3,0.6,-0.3,17,27,6,0,36,FW,25-29,Forward,North Macedonia,Europe
278332,Florian Neuhaus,GER,Gladbach,Bundesliga,2019,22.0,1997.0,26.2,1032,1267,81.5,16723,5363,516,589,87.6,391,453,86.3,88,144,61.1,2,3.7,2.3,-1.7,30,81,30,0,139,MF,20-24,Midfielder,Germany,Europe
225161,Rben Neves,POR,Wolves,Premier League,2019,22.0,1997.0,34.0,1635,2070,79.0,34616,9325,523,618,84.6,752,878,85.6,324,487,66.5,2,2.2,1.6,-0.2,29,194,23,6,216,MF,20-24,Midfielder,Portugal,Europe
68290,Neymar,BRA,Paris S-G,Ligue 1,2019,27.0,1992.0,14.6,733,951,77.1,10867,3901,411,474,86.7,193,249,77.5,72,126,57.1,6,5.8,5.4,0.2,39,113,65,4,160,"MF,FW",25-29,Midfielder,Brazil,South America
205587,Opa Nguette,SEN,Metz,Ligue 1,2019,25.0,1994.0,20.3,415,524,79.2,5177,1196,278,328,84.8,104,128,81.3,8,14,57.1,2,1.4,1.0,0.6,22,32,5,0,46,FW,25-29,Forward,Senegal,Africa
490417,Ibrahima Niane,SEN,Metz,Ligue 1,2019,20.0,1999.0,10.6,195,283,68.9,2708,466,115,140,82.1,51,81,63.0,12,29,41.4,0,0.3,0.2,-0.3,9,13,3,1,19,FW,20-24,Forward,Senegal,Africa
538996,Tanguy Nianzou,FRA,Paris S-G,Ligue 1,2019,17.0,2002.0,5.0,310,339,91.4,5556,1789,121,135,89.6,163,172,94.8,20,22,90.9,0,0.4,0.1,-0.4,3,27,0,0,27,"DF,MF",Under 20,Defender,France,Europe
152963,Florian Niederlechner,GER,Augsburg,Bundesliga,2019,28.0,1990.0,30.2,351,498,70.5,5310,1138,179,228,78.5,119,155,76.8,24,37,64.9,6,5.7,3.6,0.3,29,23,15,1,52,"FW,MF",25-29,Forward,Germany,Europe
392810,Casimir Ninga,CHA,Angers,Ligue 1,2019,26.0,1993.0,7.6,156,208,75.0,2315,498,87,101,86.1,44,61,72.1,13,20,65.0,1,1.1,0.6,-0.1,12,12,9,0,21,"MF,FW",25-29,Midfielder,Chad,Africa
340324,Eddie Nketiah,ENG,Arsenal,Premier League,2019,20.0,1999.0,7.0,105,141,74.5,1441,247,59,72,81.9,38,49,77.6,3,5,60.0,0,0.6,0.1,-0.6,5,6,3,0,16,FW,20-24,Forward,England,Europe
344381,Christopher Nkunku,FRA,RB Leipzig,Bundesliga,2019,21.0,1997.0,21.4,661,841,78.6,9823,3507,381,427,89.2,167,207,80.7,63,128,49.2,13,9.2,8.3,3.8,74,49,32,3,94,"MF,FW",20-24,Midfielder,France,Europe
324811,Arnaud Nordin,FRA,Saint-tienne,Ligue 1,2019,21.0,1998.0,10.1,199,268,74.3,3088,618,106,128,82.8,72,86,83.7,13,23,56.5,0,0.7,0.7,-0.7,10,7,7,4,20,"FW,MF",20-24,Forward,France,Europe
111508,Allan Nyom,CMR,Getafe,La Liga,2019,31.0,1988.0,26.9,572,950,60.2,9444,4314,320,397,80.6,185,314,58.9,56,181,30.9,0,0.8,1.0,-0.8,10,60,18,16,64,"DF,MF",30-34,Defender,Cameroon,Africa
212829,Jack O'Connell,ENG,Sheffield Utd,Premier League,2019,25.0,1994.0,32.4,1214,1683,72.1,22777,9736,540,617,87.5,499,637,78.3,152,348,43.7,1,3.1,2.4,-2.1,16,113,25,7,131,DF,25-29,Defender,England,Europe
101213,Pedro Obiang,EQG,Sassuolo,Serie A,2019,27.0,1992.0,18.6,965,1096,88.0,14416,4008,559,604,92.5,331,367,90.2,50,69,72.5,1,0.7,0.8,0.3,16,81,10,1,90,MF,25-29,Midfielder,Equatorial Guinea,Africa
189441,Lucas Ocampos,ARG,Sevilla,La Liga,2019,25.0,1994.0,30.5,711,959,74.1,10099,2265,426,492,86.6,177,239,74.1,52,88,59.1,3,3.2,4.0,-0.2,24,44,27,7,93,"FW,MF",25-29,Forward,Argentina,South America
53437,Bastian Oczipka,GER,Schalke 04,Bundesliga,2019,30.0,1989.0,33.5,1355,1790,75.7,22528,8389,681,762,89.4,515,642,80.2,132,287,46.0,5,2.9,4.3,2.1,42,86,32,12,136,DF,30-34,Defender,Germany,Europe
48002,Angelo Ogbonna,ITA,West Ham,Premier League,2019,31.0,1988.0,31.0,745,984,75.7,15016,6089,233,272,85.7,410,489,83.8,98,199,49.2,0,0.1,0.3,-0.1,2,45,1,0,50,DF,30-34,Defender,Italy,Europe
563812,Christian Oliva,URU,Cagliari,Serie A,2019,23.0,1996.0,5.2,212,244,86.9,3759,1089,93,101,92.1,88,99,88.9,22,29,75.9,1,0.1,0.2,0.9,2,31,3,0,36,MF,20-24,Midfielder,Uruguay,South America
119234,Karim Onisiwo,AUT,Mainz 05,Bundesliga,2019,27.0,1992.0,19.2,208,343,60.6,2832,661,127,180,70.6,55,84,65.5,9,28,32.1,6,4.9,2.5,1.1,31,10,10,3,29,FW,25-29,Forward,Austria,Europe
60890,Fabin Orellana,CHI,Eibar,La Liga,2019,33.0,1986.0,26.6,742,1044,71.1,12119,2801,392,464,84.5,243,324,75.0,75,156,48.1,7,5.7,4.8,1.3,47,43,27,11,106,"MF,FW",30-34,Midfielder,Chile,South America
148368,Divock Origi,BEL,Liverpool,Premier League,2019,24.0,1995.0,8.0,143,216,66.2,1986,254,85,114,74.6,36,52,69.2,11,25,44.0,1,0.8,0.3,0.2,8,3,8,2,12,FW,20-24,Forward,Belgium,Europe
108650,Yuya Osako,JPN,Werder Bremen,Bundesliga,2019,29.0,1990.0,20.5,474,643,73.7,7034,1785,266,327,81.3,133,173,76.9,42,64,65.6,2,2.0,1.9,0.0,29,48,13,2,80,"FW,MF",25-29,Forward,Japan,Asia
218087,Ben Osborn,ENG,Sheffield Utd,Premier League,2019,24.0,1994.0,6.6,176,258,68.2,2571,661,105,125,84.0,47,69,68.1,13,36,36.1,0,0.9,0.6,-0.9,7,10,4,2,25,"MF,DF",20-24,Midfielder,England,Europe
818495,Otvio,BRA,Bordeaux,Ligue 1,2019,25.0,1994.0,24.6,1356,1521,89.2,23283,5316,618,664,93.1,601,645,93.2,109,153,71.2,3,0.9,1.0,2.1,8,96,8,2,84,MF,25-29,Midfielder,Brazil,South America
221611,Paulo Otvio,BRA,Wolfsburg,Bundesliga,2019,24.0,1994.0,4.2,130,185,70.3,2042,969,66,79,83.5,50,67,74.6,10,23,43.5,1,0.7,0.5,0.3,9,8,6,6,12,DF,20-24,Defender,Brazil,South America
400485,Adam Ounas,ALG,Nice,Ligue 1,2019,22.0,1996.0,12.5,373,497,75.1,6633,1587,174,203,85.7,152,193,78.8,43,74,58.1,4,3.3,2.2,0.7,25,25,24,7,52,"FW,MF",20-24,Forward,Algeria,Africa
181547,Gonalo Pacincia,POR,Eint Frankfurt,Bundesliga,2019,24.0,1994.0,14.3,195,304,64.1,2907,903,107,142,75.4,52,81,64.2,17,31,54.8,3,3.6,2.9,-0.6,22,21,16,3,38,FW,20-24,Forward,Portugal,Europe
139279,Nicolas Pallois,FRA,Nantes,Ligue 1,2019,31.0,1987.0,21.0,896,1080,83.0,18377,6756,274,306,89.5,491,548,89.6,122,198,61.6,0,0.1,0.2,-0.1,2,44,1,0,68,DF,30-34,Defender,France,Europe
12563,Goran Pandev,MKD,Genoa,Serie A,2019,36.0,1983.0,18.7,441,597,73.9,6359,1844,253,306,82.7,122,161,75.8,32,51,62.7,1,1.8,1.5,-0.8,22,38,29,2,80,"FW,MF",35-39,Forward,North Macedonia,Europe
34322,Sokratis Papastathopoulos,GRE,Arsenal,Premier League,2019,31.0,1988.0,18.8,914,1043,87.6,18075,6123,315,333,94.6,470,511,92.0,117,173,67.6,0,0.3,0.2,-0.3,2,35,1,0,27,DF,30-34,Defender,Greece,Europe
444523,Lucas Paquet,BRA,Milan,Serie A,2019,21.0,1997.0,12.3,438,565,77.5,6925,2054,233,274,85.0,159,195,81.5,31,48,64.6,1,1.7,1.0,-0.7,18,53,15,2,76,"MF,FW",20-24,Midfielder,Brazil,South America
166237,Leandro Paredes,ARG,Paris S-G,Ligue 1,2019,25.0,1994.0,9.0,875,944,92.7,14797,5080,448,466,96.1,306,321,95.3,93,116,80.2,0,0.3,0.5,-0.3,5,90,5,0,106,MF,25-29,Midfielder,Argentina,South America
230784,Thomas Partey,GHA,Atltico Madrid,La Liga,2019,26.0,1993.0,28.3,1371,1677,81.8,22497,7653,700,781,89.6,449,539,83.3,146,235,62.1,0,1.1,1.1,-1.1,19,162,18,1,181,MF,25-29,Midfielder,Ghana,Africa
55215,Javier Pastore,ARG,Roma,Serie A,2019,30.0,1989.0,5.7,234,291,80.4,4220,1407,108,123,87.8,95,112,84.8,28,41,68.3,1,0.8,0.5,0.2,5,33,6,1,50,MF,30-34,Midfielder,Argentina,South America
842718,Paulinho,BRA,Leverkusen,Bundesliga,2019,19.0,2000.0,3.4,115,144,79.9,1601,530,76,83,91.6,28,39,71.8,7,14,50.0,2,1.1,1.2,0.9,7,9,9,0,16,"MF,FW",Under 20,Midfielder,Brazil,South America
353366,Benjamin Pavard,FRA,Bayern Munich,Bundesliga,2019,23.0,1996.0,31.0,2187,2512,87.1,35466,11674,1078,1175,91.7,891,993,89.7,158,239,66.1,4,3.3,4.6,0.7,19,175,34,16,224,DF,20-24,Defender,France,Europe
37647,Dimitri Payet,FRA,Marseille,Ligue 1,2019,32.0,1987.0,21.4,766,1113,68.8,13759,4561,349,412,84.7,261,349,74.8,112,250,44.8,4,7.3,6.0,-3.3,87,63,40,9,128,"FW,MF",30-34,Forward,France,Europe
19447,Giampaolo Pazzini,ITA,Hellas Verona,Serie A,2019,34.0,1984.0,3.4,49,66,74.2,682,125,28,36,77.8,11,17,64.7,4,4,100.0,0,0.2,0.1,-0.2,4,2,0,0,6,"FW,MF",30-34,Forward,Italy,Europe
286297,Lorenzo Pellegrini,ITA,Roma,Serie A,2019,23.0,1996.0,23.3,913,1210,75.5,16548,4954,428,490,87.3,338,423,79.9,120,215,55.8,9,8.1,6.4,0.9,65,96,53,9,165,MF,20-24,Midfielder,Italy,Europe
346567,Luca Pellegrini,ITA,Cagliari,Serie A,2019,20.0,1999.0,21.2,775,1087,71.3,13586,5255,352,406,86.7,350,455,76.9,62,166,37.3,5,2.4,2.1,2.6,22,46,27,15,62,DF,20-24,Defender,Italy,Europe
343052,Nicolas Pp,CIV,Arsenal,Premier League,2019,24.0,1995.0,22.3,610,824,74.0,8817,2028,364,415,87.7,171,222,77.0,45,101,44.6,6,4.8,4.0,1.2,39,28,30,6,67,FW,20-24,Forward,Ivory Coast,Africa
203394,Andreas Pereira,BRA,Manchester Utd,Premier League,2019,23.0,1996.0,16.5,569,780,72.9,8948,2634,298,347,85.9,202,259,78.0,47,108,43.5,3,4.0,2.9,-1.0,32,61,15,4,89,"MF,FW",20-24,Midfielder,Brazil,South America
264116,Gastn Pereiro,URU,Cagliari,Serie A,2019,24.0,1995.0,3.9,90,132,68.2,1365,347,52,62,83.9,28,43,65.1,7,21,33.3,0,0.1,0.6,-0.1,2,11,4,0,19,"MF,FW",20-24,Midfielder,Uruguay,South America
54984,Diego Perotti,ARG,Roma,Serie A,2019,31.0,1988.0,9.7,308,394,78.2,5019,1120,155,168,92.3,122,158,77.2,24,49,49.0,3,2.4,1.9,0.6,22,27,10,2,55,"FW,MF",30-34,Forward,Argentina,South America
318523,Romain Perraud,FRA,Brest,Ligue 1,2019,21.0,1997.0,18.6,889,1159,76.7,14015,5195,507,573,88.5,317,397,79.8,55,126,43.7,1,1.3,1.6,-0.3,16,51,14,13,83,DF,20-24,Defender,France,Europe
199258,Andrea Petagna,ITA,SPAL,Serie A,2019,24.0,1995.0,33.7,650,895,72.6,10970,1871,342,412,83.0,217,301,72.1,72,114,63.2,1,3.6,2.5,-2.6,36,47,26,2,82,FW,20-24,Forward,Italy,Europe
42936,Nils Petersen,GER,Freiburg,Bundesliga,2019,30.0,1988.0,27.1,327,536,61.0,4482,879,184,273,67.4,83,139,59.7,24,36,66.7,2,4.0,2.4,-2.0,34,22,8,1,34,"FW,MF",30-34,Forward,Germany,Europe
218067,Jacopo Petriccione,ITA,Lecce,Serie A,2019,24.0,1995.0,23.8,1104,1287,85.8,21405,6515,445,496,89.7,456,506,90.1,186,246,75.6,5,2.1,1.9,2.9,41,112,32,9,150,MF,20-24,Midfielder,Italy,Europe
113133,Germn Pezzella,ARG,Fiorentina,Serie A,2019,28.0,1991.0,31.4,1013,1227,82.6,20546,8083,298,341,87.4,576,640,90.0,131,213,61.5,1,0.8,0.5,0.2,8,43,5,2,55,DF,25-29,Defender,Argentina,South America
255220,Romain Philippoteaux,FRA,Nmes,Ligue 1,2019,31.0,1988.0,22.2,439,610,72.0,6267,2131,265,320,82.8,135,181,74.6,20,59,33.9,2,1.6,1.7,0.4,23,35,26,6,79,"FW,MF",30-34,Forward,France,Europe
60583,Jrmy Pied,FRA,Lille,Ligue 1,2019,30.0,1989.0,5.0,239,331,72.2,3779,1774,127,142,89.4,93,126,73.8,15,43,34.9,0,0.1,0.4,-0.1,2,20,11,7,32,DF,30-34,Defender,France,Europe
43763,Erik Pieters,NED,Burnley,Premier League,2019,30.0,1988.0,20.9,699,965,72.4,10684,4167,392,444,88.3,247,340,72.6,42,121,34.7,4,2.5,1.8,1.5,18,35,18,11,50,"DF,MF",30-34,Defender,Netherlands,Europe
315865,Andrea Pinamonti,ITA,Genoa,Serie A,2019,20.0,1999.0,24.8,414,599,69.1,5247,605,259,328,79.0,88,141,62.4,21,36,58.3,1,0.7,1.2,0.3,15,17,7,1,37,FW,20-24,Forward,Italy,Europe
101922,Fabio Pisacane,ITA,Cagliari,Serie A,2019,33.0,1986.0,27.1,971,1107,87.7,19388,6460,284,306,92.8,555,607,91.4,125,174,71.8,0,0.2,0.2,-0.2,4,21,3,0,50,DF,30-34,Defender,Italy,Europe
167329,Alassane Pla,FRA,Gladbach,Bundesliga,2019,26.0,1993.0,23.8,519,730,71.1,7143,1764,310,375,82.7,138,190,72.6,33,55,60.0,10,7.8,6.1,2.2,39,36,32,5,70,FW,25-29,Forward,France,Europe
122153,Paul Pogba,FRA,Manchester Utd,Premier League,2019,26.0,1993.0,13.4,885,1045,84.7,16108,4680,419,470,89.1,324,359,90.3,117,155,75.5,3,2.5,2.7,0.5,30,115,22,1,111,MF,25-29,Midfielder,France,Europe
60957,Sebastian Polter,GER,Union Berlin,Bundesliga,2019,28.0,1991.0,3.7,50,84,59.5,707,229,31,50,62.0,15,25,60.0,2,2,100.0,2,1.2,0.4,0.8,11,5,4,0,10,FW,25-29,Forward,Germany,Europe
223974,Stefan Posch,AUT,Hoffenheim,Bundesliga,2019,22.0,1997.0,25.6,1200,1510,79.5,21644,8196,472,524,90.1,604,695,86.9,103,222,46.4,0,1.7,1.2,-1.7,6,65,10,2,94,DF,20-24,Defender,Austria,Europe
157635,Yussuf Poulsen,DEN,RB Leipzig,Bundesliga,2019,25.0,1994.0,13.6,223,336,66.4,2766,663,125,171,73.1,62,84,73.8,7,13,53.8,6,1.8,1.6,4.2,17,18,12,1,28,FW,25-29,Forward,Denmark,Europe
122116,Nicolas de Prville,FRA,Bordeaux,Ligue 1,2019,28.0,1991.0,22.2,688,976,70.5,11551,2755,324,385,84.2,258,339,76.1,69,152,45.4,4,4.8,3.7,-0.8,46,46,18,6,88,"MF,FW",25-29,Midfielder,France,Europe
223572,Kai Prger,GER,Paderborn 07,Bundesliga,2019,27.0,1992.0,23.1,311,619,50.2,5541,2114,155,201,77.1,84,167,50.3,52,157,33.1,6,3.9,3.9,2.1,42,14,14,9,32,"MF,FW",25-29,Midfielder,Germany,Europe
234029,Grischa Prmel,GER,Union Berlin,Bundesliga,2019,24.0,1995.0,10.3,260,337,77.2,3927,961,127,152,83.6,96,117,82.1,18,35,51.4,0,0.2,0.3,-0.2,5,30,5,0,30,MF,20-24,Midfielder,Germany,Europe
46972,Teemu Pukki,FIN,Norwich City,Premier League,2019,29.0,1990.0,32.1,424,539,78.7,5017,546,278,318,87.4,105,134,78.4,4,10,40.0,3,3.8,2.8,-0.8,30,11,4,0,22,FW,25-29,Forward,Finland,Europe
215616,Erick Pulgar,CHI,Fiorentina,Serie A,2019,25.0,1994.0,32.8,1377,1724,79.9,25291,8467,585,631,92.7,550,644,85.4,189,345,54.8,6,7.1,6.1,-1.1,83,138,25,6,159,MF,25-29,Midfielder,Chile,South America
315779,Christian Pulisic,USA,Chelsea,Premier League,2019,20.0,1998.0,19.1,539,706,76.3,7046,1330,333,394,84.5,134,174,77.0,25,49,51.0,4,3.6,2.7,0.4,30,25,25,2,73,FW,20-24,Forward,United States,North America
22328,Fabio Quagliarella,ITA,Sampdoria,Serie A,2019,36.0,1983.0,25.3,355,543,65.4,5603,1372,190,248,76.6,111,180,61.7,35,65,53.8,3,3.2,2.8,-0.2,37,28,16,3,50,FW,35-39,Forward,Italy,Europe
182913,Adrien Rabiot,FRA,Juventus,Serie A,2019,24.0,1995.0,21.2,996,1124,88.6,14033,2785,561,610,92.0,326,352,92.6,44,57,77.2,1,1.2,0.8,-0.2,14,79,7,1,87,MF,20-24,Midfielder,France,Europe
19819,Raffael,BRA,Gladbach,Bundesliga,2019,34.0,1985.0,0.7,36,45,80.0,503,138,18,19,94.7,13,14,92.9,2,6,33.3,0,0.2,0.1,-0.2,4,5,1,0,4,"MF,FW",30-34,Midfielder,Brazil,South America
69751,Jordi Alba,ESP,Barcelona,La Liga,2019,30.0,1989.0,24.3,1858,2149,86.5,26342,7785,1109,1203,92.2,566,652,86.8,95,137,69.3,5,4.3,4.2,0.7,30,120,40,11,150,DF,30-34,Defender,Spain,Europe
128220,Luis Alberto,ESP,Lazio,Serie A,2019,26.0,1992.0,34.6,1793,2296,78.1,30192,10809,843,950,88.7,685,810,84.6,196,364,53.8,15,11.4,8.9,3.6,106,303,90,7,371,MF,25-29,Midfielder,Spain,Europe
126716,Paco Alccer,ESP,Villarreal,La Liga,2019,25.0,1993.0,10.3,179,227,78.9,2197,326,115,132,87.1,38,54,70.4,6,8,75.0,1,1.4,1.3,-0.4,9,5,5,0,15,FW,25-29,Forward,Spain,Europe
60444,Thiago Alcntara,ESP,Bayern Munich,Bundesliga,2019,28.0,1991.0,19.7,1632,1813,90.0,30503,8475,658,707,93.1,701,752,93.2,222,274,81.0,0,0.9,2.2,-0.9,20,189,14,0,230,MF,25-29,Midfielder,Spain,Europe
247250,Rubn Alcaraz,ESP,Valladolid,La Liga,2019,28.0,1991.0,21.4,830,1066,77.9,17151,5017,316,366,86.3,353,406,86.9,148,248,59.7,2,1.0,1.2,1.0,16,99,4,1,100,MF,25-29,Midfielder,Spain,Europe
284854,Carles Ale,ESP,Barcelona,La Liga,2019,21.0,1998.0,1.9,141,157,89.8,2257,556,75,78,96.2,47,50,94.0,13,19,68.4,0,0.0,0.2,0.0,0,17,1,0,16,MF,20-24,Midfielder,Spain,Europe
255488,Yeray lvarez,ESP,Athletic Club,La Liga,2019,24.0,1995.0,31.2,1164,1500,77.6,23341,8808,379,443,85.6,601,693,86.7,164,309,53.1,0,0.8,0.4,-0.8,5,76,5,2,110,DF,20-24,Defender,Spain,Europe
71548,Anaitz Arbilla,ESP,Eibar,La Liga,2019,32.0,1987.0,22.3,872,1215,71.8,19842,7149,274,322,85.1,400,501,79.8,190,349,54.4,0,0.3,0.6,-0.3,6,91,10,3,104,DF,30-34,Defender,Spain,Europe
72047,Iago Aspas,ESP,Celta Vigo,La Liga,2019,31.0,1987.0,36.2,991,1311,75.6,13740,2802,551,668,82.5,249,311,80.1,70,106,66.0,3,4.4,3.5,-1.4,54,71,45,3,125,FW,30-34,Forward,Spain,Europe
57500,Csar Azpilicueta,ESP,Chelsea,Premier League,2019,29.0,1989.0,35.9,2317,2943,78.7,34946,12825,1262,1406,89.8,857,1098,78.1,124,247,50.2,6,6.0,5.0,0.0,45,148,58,26,193,DF,25-29,Defender,Spain,Europe
298575,Kike Barja,ESP,Osasuna,La Liga,2019,22.0,1997.0,3.5,57,84,67.9,838,203,35,42,83.3,17,27,63.0,2,6,33.3,1,1.1,0.7,-0.1,4,2,7,2,12,"MF,FW",20-24,Midfielder,Spain,Europe
616369,Ander Barrenetxea,ESP,Real Sociedad,La Liga,2019,17.0,2001.0,4.9,134,186,72.0,2043,491,74,88,84.1,43,61,70.5,9,15,60.0,0,0.5,1.0,-0.5,8,9,8,1,20,"FW,MF",Under 20,Forward,Spain,Europe
237164,Ihlas Bebou,TOG,Hoffenheim,Bundesliga,2019,25.0,1994.0,23.4,429,640,67.0,5614,1386,274,357,76.8,105,155,67.7,21,44,47.7,1,3.7,1.8,-2.7,30,30,21,5,48,"FW,MF",25-29,Forward,Togo,Africa
